backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
retfound_official_like,confidence_only,large_undergrading,0.2,220,880,37,16,0.43243243243243246,0.07272727272727272,2.162162162162162,21,0.023863636363636365,7.2727272727272725,13.75
retfound_official_like,confidence_only,large_undergrading,0.3,330,770,37,22,0.5945945945945946,0.06666666666666667,1.981981981981982,15,0.01948051948051948,6.666666666666667,15.0
retfound_official_like,confidence_only,referable_dr_miss,0.05,55,1045,37,4,0.10810810810810811,0.07272727272727272,2.162162162162162,33,0.031578947368421054,7.2727272727272725,13.75
retfound_official_like,confidence_only,referable_dr_miss,0.1,110,990,37,9,0.24324324324324326,0.08181818181818182,2.4324324324324325,28,0.028282828282828285,8.181818181818182,12.222222222222221
retfound_official_like,confidence_only,referable_dr_miss,0.2,220,880,37,15,0.40540540540540543,0.06818181818181818,2.0270270270270268,22,0.025,6.8181818181818175,14.666666666666666
retfound_official_like,confidence_only,referable_dr_miss,0.3,330,770,37,17,0.4594594594594595,0.051515151515151514,1.5315315315315317,20,0.025974025974025976,5.151515151515151,19.41176470588235
retfound_official_like,confidence_only,vision_threatening_dr_miss,0.05,55,1045,60,14,0.23333333333333334,0.2545454545454545,4.666666666666667,46,0.04401913875598086,25.454545454545453,3.9285714285714284
retfound_official_like,confidence_only,vision_threatening_dr_miss,0.1,110,990,60,22,0.36666666666666664,0.2,3.6666666666666665,38,0.03838383838383838,20.0,5.0
retfound_official_like,confidence_only,vision_threatening_dr_miss,0.2,220,880,60,32,0.5333333333333333,0.14545454545454545,2.6666666666666665,28,0.031818181818181815,14.545454545454545,6.875
retfound_official_like,confidence_only,vision_threatening_dr_miss,0.3,330,770,60,44,0.7333333333333333,0.13333333333333333,2.4444444444444446,16,0.02077922077922078,13.333333333333334,7.5
retfound_official_like,confidence_only,high_confidence_vision_threatening_miss,0.05,55,1045,2,0,0.0,0.0,0.0,2,0.0019138755980861245,0.0,
