protocol_family,protocol_name,role,scouts,experts,budget,policy,selected_n,event_name,event_description,event_total,selected_event_n,residual_event_n,event_recall,event_precision,event_lift_vs_budget
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,disagreement_then_uncertainty,440,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,50,13,0.7936507936507936,0.11363636363636363,1.984126984126984
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.4,disagreement_then_uncertainty,440,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,38,3,0.926829268292683,0.08636363636363636,2.317073170731707
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,mean_uncertainty,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,33,1,0.9705882352941176,0.06,1.9411764705882353
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,mean_uncertainty,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,61,2,0.9682539682539683,0.11090909090909092,1.9365079365079365
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,mean_uncertainty,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,39,2,0.9512195121951219,0.07090909090909091,1.9024390243902438
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,max_uncertainty,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,33,1,0.9705882352941176,0.06,1.9411764705882353
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,max_uncertainty,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,60,3,0.9523809523809523,0.10909090909090909,1.9047619047619047
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,max_uncertainty,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,40,1,0.975609756097561,0.07272727272727272,1.951219512195122
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,disagreement_then_uncertainty,550,large_undergrading_dr_specific,"True label is PDR, but base/scout prediction is Moderate or below.",34,33,1,0.9705882352941176,0.06,1.9411764705882353
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,disagreement_then_uncertainty,550,severe_pdr_miss_dr_specific,"True label is Severe/PDR, but base/scout prediction is non-severe.",63,61,2,0.9682539682539683,0.11090909090909092,1.9365079365079365
multi_scout,convnext_swin_vitb_to_retfound,screening,convnext_tiny+swin_tiny+vit_b_imagenet,retfound_mae_cfp_official_protocol,0.5,disagreement_then_uncertainty,550,referable_dr_miss_dr_specific,"True label is referable DR or above, but base/scout prediction is No/Mild DR.",41,39,2,0.9512195121951219,0.07090909090909091,1.9024390243902438
