target,target_role,evaluation_scope,backbone,ranking_method,review_budget,n_folds,mean_recall,std_recall,mean_precision,std_precision,mean_lift,std_lift,mean_captured,mean_total,mean_residual,total_captured,total_dangerous,total_residual
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,ophagent_combined,0.3,5,0.8514054572878103,0.13850662329194108,0.15300768882858434,0.05488071203989246,2.8119258022243097,0.45463343558648,10.2,12.0,1.8,51,60,9
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,expected_gap_only,0.3,5,0.8386779886779887,0.12872778694509662,0.15300768882858434,0.0625824488429196,2.7694499116140907,0.418020652009634,10.2,12.0,1.8,51,60,9
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,margin_only,0.3,5,0.7686284303931362,0.06697773988126804,0.14093170511080957,0.054041176347674844,2.538845607129189,0.21931800141416025,9.4,12.0,2.6,47,60,13
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,severe_prob_mass_only,0.3,5,0.768535386182445,0.09792143978509088,0.13803708729081862,0.04629276782814642,2.5379897879897877,0.31723432165376525,9.2,12.0,2.8,46,60,14
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,entropy_only,0.3,5,0.7364370923194452,0.13356774215481704,0.13790140208050655,0.06425267400743541,2.432303393124289,0.43859900389118045,9.2,12.0,2.8,46,60,14
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,confidence_only,0.3,5,0.7350619968267027,0.09208517396339719,0.13496155585707825,0.05555030320750516,2.427625483968767,0.2995576606791719,9.0,12.0,3.0,45,60,15
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.3,5,0.7350619968267027,0.09208517396339719,0.13496155585707825,0.05555030320750516,2.427625483968767,0.2995576606791719,9.0,12.0,3.0,45,60,15
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,expected_grade_only,0.3,5,0.7281992517286635,0.07466840028705835,0.13202170963364995,0.04515156294871076,2.40481152346824,0.23887679179747526,8.8,12.0,3.2,44,60,16
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.4,5,0.9818181818181818,0.040655781409087106,0.13338293825508082,0.041361393007851674,2.443334742230519,0.09850237664387446,11.8,12.0,0.2,59,60,1
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,learned_logistic,0.4,5,0.9818181818181818,0.040655781409087106,0.13338293825508082,0.041361393007851674,2.443334742230519,0.09850237664387446,11.8,12.0,0.2,59,60,1
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,ophagent_combined,0.4,5,0.9497668997668998,0.04612278510273403,0.12883689666913223,0.04064631907358039,2.363388752966436,0.10737455360789364,11.4,12.0,0.6,57,60,3
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,confidence_only,0.4,5,0.9380021938845469,0.036632072062898445,0.12658970565789626,0.03644281205538407,2.3341752698203684,0.0839649452564306,11.2,12.0,0.8,56,60,4
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.4,5,0.9380021938845469,0.036632072062898445,0.12658970565789626,0.03644281205538407,2.3341752698203684,0.0839649452564306,11.2,12.0,0.8,56,60,4
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,margin_only,0.4,5,0.9226175784999315,0.05567216120737908,0.12434251464666032,0.03615281307499554,2.2958001617823394,0.13210446424945663,11.0,12.0,1.0,55,60,5
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,expected_grade_only,0.4,5,0.9198203757027287,0.0656425972551861,0.12434251464666032,0.03785858659881613,2.2888228694117885,0.15773526538235177,11.0,12.0,1.0,55,60,5
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,entropy_only,0.4,5,0.9094307653131182,0.03154562781353769,0.12431697838516902,0.04026415127760338,2.2633960490411478,0.08232731118875242,11.0,12.0,1.0,55,60,5
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,severe_prob_mass_only,0.4,5,0.8877690936514465,0.07903416031069974,0.11979647306071173,0.03743084176609151,2.208876880147705,0.18930218626552678,10.6,12.0,1.4,53,60,7
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,top2_more_severe_only,0.4,5,0.8694472194472194,0.10022633074939542,0.1198225963626971,0.04660653455898074,2.1635296233320256,0.24686322313936213,10.6,12.0,1.4,53,60,7
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,expected_gap_only,0.4,5,0.854062604062604,0.11011198073312448,0.11757540535146113,0.04664999765692038,2.125154515293996,0.2708868343839944,10.4,12.0,1.6,52,60,8
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,confidence_only,0.5,5,0.9818181818181818,0.040655781409087106,0.10693445739317298,0.0330078201158499,1.9599996994492408,0.07940884910002971,11.8,12.0,0.2,59,60,1
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,entropy_only,0.5,5,0.9818181818181818,0.040655781409087106,0.10693445739317298,0.0330078201158499,1.9599996994492408,0.07940884910002971,11.8,12.0,0.2,59,60,1
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,expected_grade_only,0.5,5,0.9818181818181818,0.040655781409087106,0.10693445739317298,0.0330078201158499,1.9599996994492408,0.07940884910002971,11.8,12.0,0.2,59,60,1
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.5,5,0.9818181818181818,0.040655781409087106,0.10693445739317298,0.0330078201158499,1.9599996994492408,0.07940884910002971,11.8,12.0,0.2,59,60,1
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,learned_logistic,0.5,5,0.9818181818181818,0.040655781409087106,0.10693445739317298,0.0330078201158499,1.9599996994492408,0.07940884910002971,11.8,12.0,0.2,59,60,1
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,margin_only,0.5,5,0.9818181818181818,0.040655781409087106,0.10693445739317298,0.0330078201158499,1.9599996994492408,0.07940884910002971,11.8,12.0,0.2,59,60,1
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,ophagent_combined,0.5,5,0.9818181818181818,0.040655781409087106,0.10693445739317298,0.0330078201158499,1.9599996994492408,0.07940884910002971,11.8,12.0,0.2,59,60,1
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,severe_prob_mass_only,0.5,5,0.9818181818181818,0.040655781409087106,0.10693445739317298,0.0330078201158499,1.9599996994492408,0.07940884910002971,11.8,12.0,0.2,59,60,1
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.5,5,0.9818181818181818,0.040655781409087106,0.10693445739317298,0.0330078201158499,1.9599996994492408,0.07940884910002971,11.8,12.0,0.2,59,60,1
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,expected_gap_only,0.5,5,0.9162004662004662,0.08449722689572754,0.09969418960244648,0.03340869705395539,1.8289171734125862,0.16680244295581392,11.0,12.0,1.0,55,60,5
vision_threatening_dr_miss,primary,per_backbone,retfound_official_like,top2_more_severe_only,0.5,5,0.8876290376290376,0.07235836524167956,0.09785932721712538,0.03599582527747489,1.7717743162697288,0.1403893934386444,10.8,12.0,1.2,54,60,6
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,gated_severe_prob_mass_only,0.05,5,0.3208458208458208,0.03208488881668677,0.34545454545454546,0.06121849651768765,6.099392274392274,0.7050908573359864,4.0,12.4,8.4,20,62,42
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,ophagent_combined,0.05,5,0.2887945387945388,0.09945235576442994,0.3106060606060606,0.11821580707823662,5.482958707958707,1.9432015859413123,3.6,12.4,8.8,18,62,44
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,learned_logistic,0.05,5,0.2578421578421578,0.06273606081371953,0.27575757575757576,0.07278249166348758,4.891075591075591,1.215327049022513,3.2,12.4,9.2,16,62,46
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_gap_only,0.05,5,0.21108891108891106,0.07552598781243425,0.22575757575757577,0.08442807100457596,4.028521478521478,1.5385026602095795,2.6,12.4,9.8,13,62,49
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,top2_more_severe_only,0.05,5,0.15847485847485848,0.04425952135567557,0.17272727272727273,0.05950708147471358,3.013061938061938,0.8412561256226063,2.0,12.4,10.4,10,62,52
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,entropy_only,0.05,5,0.06538461538461539,0.06939676206525312,0.07121212121212121,0.07568178026510411,1.274009324009324,1.3713310189705188,0.8,12.4,11.6,4,62,58
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,margin_only,0.05,5,0.060622710622710616,0.06102090268268656,0.06818181818181818,0.07025468557193715,1.1411088911088911,1.1362122544531879,0.8,12.4,11.6,4,62,58
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,confidence_only,0.05,5,0.04633699633699634,0.0425089957432851,0.051515151515151514,0.04712827580301755,0.8780136530136531,0.8106460321860661,0.6,12.4,11.8,3,62,59
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,uncertainty_rank_fusion,0.05,5,0.04633699633699634,0.0425089957432851,0.051515151515151514,0.04712827580301755,0.8780136530136531,0.8106460321860661,0.6,12.4,11.8,3,62,59
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_grade_only,0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,12.4,0,62,62
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,severe_prob_mass_only,0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,12.4,0,62,62
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,gated_severe_prob_mass_only,0.1,5,0.5617882117882118,0.0994822541347344,0.3102766798418973,0.07166586705323616,5.475813679074548,1.0091498063798008,7.0,12.4,5.4,35,62,27
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,learned_logistic,0.1,5,0.5141691641691641,0.060390530792946116,0.28339920948616604,0.050840857226424,5.009001143783752,0.6177405242278651,6.4,12.4,6.0,32,62,30
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,ophagent_combined,0.1,5,0.3517982017982018,0.06826517994191787,0.19486166007905137,0.0504165652851173,3.4266403885969097,0.6707198275308244,4.4,12.4,8.0,22,62,40
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_gap_only,0.1,5,0.33623043623043625,0.07196658886737581,0.18577075098814227,0.04802412205621686,3.2727167759776457,0.7003712369891952,4.2,12.4,8.2,21,62,41
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,top2_more_severe_only,0.1,5,0.3232267732267732,0.05707859084797304,0.1774703557312253,0.034412330212931094,3.152106227106227,0.5934618877835589,4.0,12.4,8.4,20,62,42
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,entropy_only,0.1,5,0.19657009657009655,0.12850909556704057,0.1075098814229249,0.07011773040917285,1.9279329366285887,1.2827329791591555,2.4,12.4,10.0,12,62,50
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,uncertainty_rank_fusion,0.1,5,0.15975690975690976,0.0754427210248949,0.08893280632411067,0.04502286857665817,1.5592751451447102,0.743680854485418,2.0,12.4,10.4,10,62,52
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_grade_only,0.1,5,0.1496003996003996,0.08057864105652189,0.07944664031620555,0.03618274305563891,1.4546786546786545,0.7761576324967805,1.8,12.4,10.6,9,62,53
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,severe_prob_mass_only,0.1,5,0.13531468531468532,0.10151441554733899,0.0707509881422925,0.04969088468720442,1.317411573933313,0.9799502617154331,1.6,12.4,10.8,8,62,54
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,confidence_only,0.1,5,0.12490842490842491,0.08570371870620583,0.07114624505928854,0.050307992337382826,1.2193871346045257,0.8346091428894116,1.6,12.4,10.8,8,62,54
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,margin_only,0.1,5,0.12490842490842491,0.08570371870620583,0.07114624505928854,0.050307992337382826,1.2193871346045257,0.8346091428894116,1.6,12.4,10.8,8,62,54
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,gated_severe_prob_mass_only,0.15,5,0.6594572094572094,0.07516863878452147,0.24420677361853835,0.039513333240037224,4.31925786631669,0.5041960922332962,8.2,12.4,4.2,41,62,21
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,learned_logistic,0.15,5,0.6568431568431569,0.13891373416902228,0.24438502673796791,0.06219220427352611,4.303552003552004,0.9260916989359208,8.2,12.4,4.2,41,62,21
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_gap_only,0.15,5,0.5447052947052947,0.1116980051615235,0.20267379679144387,0.04993315010885268,3.5688706718118484,0.7449283243012788,6.8,12.4,5.6,34,62,28
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,top2_more_severe_only,0.15,5,0.4817016317016317,0.07959997533867906,0.17878787878787877,0.037409805127226914,3.1553590200649024,0.5300825629709697,6.0,12.4,6.4,30,62,32
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,ophagent_combined,0.15,5,0.39813519813519815,0.08211760107241212,0.14884135472370766,0.041666070896633864,2.6068970245440832,0.5348214915099226,5.0,12.4,7.4,25,62,37
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,severe_prob_mass_only,0.15,5,0.3580752580752581,0.06056274479172155,0.13119429590017825,0.018550318346877287,2.346589684824979,0.41040738736121046,4.4,12.4,8.0,22,62,40
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_grade_only,0.15,5,0.3414085914085914,0.05114123829442727,0.1251336898395722,0.01482825978116608,2.2364886747239687,0.34250634392321916,4.2,12.4,8.2,21,62,41
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,entropy_only,0.15,5,0.31933066933066934,0.08681196375961996,0.1192513368983957,0.03698698537075679,2.091912662500898,0.5723025186151102,4.0,12.4,8.4,20,62,42
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,margin_only,0.15,5,0.30784215784215785,0.10946835786623806,0.11336898395721925,0.04022264952115894,2.0168145579910286,0.7229104136444918,3.8,12.4,8.6,19,62,43
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,confidence_only,0.15,5,0.30656010656010657,0.06500575167608269,0.11319073083778966,0.02563066638956935,2.007671087082852,0.4292898750826643,3.8,12.4,8.6,19,62,43
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,uncertainty_rank_fusion,0.15,5,0.2756077256077256,0.04686712036974052,0.10124777183600712,0.016681197017606977,1.8052179846297496,0.3103828258813199,3.4,12.4,9.0,17,62,45
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,gated_severe_prob_mass_only,0.2,5,0.7557942057942058,0.13967688944738632,0.211010101010101,0.04491600159481452,3.728667721167721,0.6923999422619674,9.4,12.4,3.0,47,62,15
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,learned_logistic,0.2,5,0.7200799200799202,0.11499674847714651,0.2018181818181818,0.04464143671126357,3.552235542235542,0.5694277054960881,9.0,12.4,3.4,45,62,17
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,top2_more_severe_only,0.2,5,0.6230935730935732,0.1504186592492716,0.17505050505050507,0.04895031202809845,3.073672161172161,0.7424486938280112,7.8,12.4,4.6,39,62,23
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_gap_only,0.2,5,0.5910422910422911,0.12886899920023936,0.16606060606060608,0.043992189343013056,2.9155777555777553,0.6363235563070604,7.4,12.4,5.0,37,62,25
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,severe_prob_mass_only,0.2,5,0.5784548784548784,0.11037808285311974,0.1616161616161616,0.0375507682736184,2.853479853479853,0.545164181024319,7.2,12.4,5.2,36,62,26
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_grade_only,0.2,5,0.558991008991009,0.12021337388346635,0.15707070707070708,0.042161887198869395,2.75748334998335,0.593767802675939,7.0,12.4,5.4,35,62,27
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,ophagent_combined,0.2,5,0.4665501165501166,0.034983483866312726,0.12999999999999998,0.01822945499137937,2.301041181041181,0.16664008000335895,5.8,12.4,6.6,29,62,33
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,entropy_only,0.2,5,0.44077589077589074,0.11507892410267531,0.1211111111111111,0.02600004709091354,2.1741444666444663,0.5672652777462094,5.4,12.4,7.0,27,62,35
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,confidence_only,0.2,5,0.42410922410922414,0.0932317232578308,0.11656565656565657,0.018647241631053454,2.0919474969474967,0.4595235703235822,5.2,12.4,7.2,26,62,36
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,margin_only,0.2,5,0.42410922410922414,0.0932317232578308,0.11656565656565657,0.018647241631053454,2.0919474969474967,0.4595235703235822,5.2,12.4,7.2,26,62,36
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,uncertainty_rank_fusion,0.2,5,0.42410922410922414,0.0932317232578308,0.11656565656565657,0.018647241631053454,2.0919474969474967,0.4595235703235822,5.2,12.4,7.2,26,62,36
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,gated_severe_prob_mass_only,0.25,5,0.8694472194472194,0.1002263307493954,0.19435064935064933,0.03022062853310201,3.4397906855049714,0.39166230544910136,10.8,12.4,1.6,54,62,8
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,learned_logistic,0.25,5,0.8179320679320679,0.13515227323261403,0.1835064935064935,0.03916168572221018,3.236500642214928,0.5362869316137355,10.2,12.4,2.2,51,62,11
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_gap_only,0.25,5,0.6904095904095904,0.08468717578593032,0.15474025974025976,0.027510941719967475,2.7315077779363497,0.33231685355572055,8.6,12.4,3.8,43,62,19
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,severe_prob_mass_only,0.25,5,0.6761238761238761,0.10397994719282672,0.15116883116883117,0.02780536616530054,2.674827196612911,0.4072413111297998,8.4,12.4,4.0,42,62,20
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,top2_more_severe_only,0.25,5,0.6733266733266733,0.13204999776213602,0.15116883116883117,0.03529311878297111,2.6640413158270304,0.5220700250377045,8.4,12.4,4.0,42,62,20
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_grade_only,0.25,5,0.644072594072594,0.07463428233557709,0.14396103896103896,0.02251009406080776,2.5483836401693543,0.2948652703566217,8.0,12.4,4.4,40,62,22
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,ophagent_combined,0.25,5,0.5156843156843157,0.07298346825839534,0.11506493506493505,0.02018948023502751,2.0400280671709243,0.28494938578896717,6.4,12.4,6.0,32,62,30
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,confidence_only,0.25,5,0.5065767565767565,0.1337129810386494,0.11155844155844155,0.023830593786189947,2.0041194519765946,0.5275054329226108,6.2,12.4,6.2,31,62,31
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,margin_only,0.25,5,0.5065767565767565,0.1337129810386494,0.11155844155844155,0.023830593786189947,2.0041194519765946,0.5275054329226108,6.2,12.4,6.2,31,62,31
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,uncertainty_rank_fusion,0.25,5,0.5041958041958041,0.1068989193285074,0.11149350649350649,0.01956232822146755,1.9947394272394274,0.4219188454891296,6.2,12.4,6.2,31,62,31
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,entropy_only,0.25,5,0.486013986013986,0.08409900582459189,0.1079220779220779,0.018051772866570306,1.9226615051615052,0.32992571811140736,6.0,12.4,6.4,30,62,32
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,learned_logistic,0.3,5,0.9521478521478521,0.04425642077495196,0.17720488466757123,0.016662232220362286,3.1449147867058316,0.13895511072740374,11.8,12.4,0.6,59,62,3
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,gated_severe_prob_mass_only,0.3,5,0.9172993672993673,0.06485468953423724,0.17118950701040253,0.02278429922941791,3.0296200482767643,0.20625859822011036,11.4,12.4,1.0,57,62,5
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,severe_prob_mass_only,0.3,5,0.7739760239760239,0.10771087389803369,0.14423337856173676,0.023383784425882105,2.5559667115637263,0.34947058792507857,9.6,12.4,2.8,48,62,14
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_gap_only,0.3,5,0.7653180153180154,0.1413043320642402,0.14414292175486204,0.03744941847514397,2.527491124132915,0.46373088609873436,9.6,12.4,2.8,48,62,14
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_grade_only,0.3,5,0.7356476856476857,0.1250613219453875,0.13817277250113072,0.03254009969502311,2.4293936991698186,0.40908188795559147,9.2,12.4,3.2,46,62,16
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,top2_more_severe_only,0.3,5,0.7161838161838162,0.15282762455806556,0.13514246947082767,0.03806870982766721,2.3650748505226113,0.5019913792819402,9.0,12.4,3.4,45,62,17
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,confidence_only,0.3,5,0.6340992340992341,0.07726052670136287,0.11714156490275893,0.007136921681618953,2.0945452557392854,0.25529761347276386,7.8,12.4,4.6,39,62,23
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,uncertainty_rank_fusion,0.3,5,0.6340992340992341,0.07726052670136287,0.11714156490275893,0.007136921681618953,2.0945452557392854,0.25529761347276386,7.8,12.4,4.6,39,62,23
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,ophagent_combined,0.3,5,0.633000333000333,0.10080979420755233,0.11714156490275893,0.016543954010105735,2.0906909011386623,0.3318603169436869,7.8,12.4,4.6,39,62,23
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,margin_only,0.3,5,0.6198135198135197,0.09606162137899282,0.11415649027589325,0.008866382226705315,2.047423720558049,0.31777449385208156,7.6,12.4,4.8,38,62,24
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,entropy_only,0.3,5,0.6187146187146186,0.10407206084236471,0.11415649027589325,0.013783907841737096,2.0435693659574254,0.3431114705489748,7.6,12.4,4.8,38,62,24
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,gated_severe_prob_mass_only,0.4,5,0.9818181818181818,0.040655781409087106,0.13800500158500933,0.01656667049224562,2.443334742230519,0.09850237664387448,12.2,12.4,0.2,61,62,1
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,learned_logistic,0.4,5,0.9675324675324676,0.0449883326641267,0.1357578105737734,0.013830621963624374,2.407861226981723,0.11164206419375994,12.0,12.4,0.4,60,62,2
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_grade_only,0.4,5,0.9521478521478521,0.04425642077495196,0.13351061956253743,0.012594296765303438,2.3694861189436933,0.10736192479606216,11.8,12.4,0.6,59,62,3
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,severe_prob_mass_only,0.4,5,0.9508658008658009,0.04538749951223535,0.13348508330104608,0.01461746757115687,2.366573348193844,0.11757023919856154,11.8,12.4,0.6,59,62,3
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,entropy_only,0.4,5,0.7781052281052281,0.08421525916913845,0.1086115905275146,0.010209307227868053,1.9368591506861557,0.21406068649427296,9.6,12.4,2.8,48,62,14
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,ophagent_combined,0.4,5,0.7781052281052281,0.08421525916913845,0.1086115905275146,0.010209307227868053,1.9368591506861557,0.21406068649427296,9.6,12.4,2.8,48,62,14
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_gap_only,0.4,5,0.7653180153180154,0.1413043320642402,0.10858546722552923,0.028133564002220755,1.9040378999793954,0.3477763086382841,9.6,12.4,2.8,48,62,14
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,confidence_only,0.4,5,0.7627206127206128,0.07522225262019488,0.10636439951627863,0.006730526949420053,1.8984840426481262,0.1910862211520901,9.4,12.4,3.0,47,62,15
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,margin_only,0.4,5,0.7627206127206128,0.07522225262019488,0.10636439951627863,0.006730526949420053,1.8984840426481262,0.1910862211520901,9.4,12.4,3.0,47,62,15
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,uncertainty_rank_fusion,0.4,5,0.7627206127206128,0.07522225262019488,0.10636439951627863,0.006730526949420053,1.8984840426481262,0.1910862211520901,9.4,12.4,3.0,47,62,15
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,top2_more_severe_only,0.4,5,0.7161838161838162,0.15282762455806556,0.10181835793033003,0.028664983015347655,1.7819241055341404,0.37831459920891414,9.0,12.4,3.4,45,62,17
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,gated_severe_prob_mass_only,0.5,5,1.0,0.0,0.1125051657161749,0.009977130068538318,1.9963633358128772,0.004980050466650717,12.4,12.4,0.0,62,62,0
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,learned_logistic,0.5,5,0.9818181818181818,0.040655781409087106,0.11070336391437308,0.013272650848030244,1.9599996994492408,0.07940884910002971,12.2,12.4,0.2,61,62,1
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,severe_prob_mass_only,0.5,5,0.9818181818181818,0.040655781409087106,0.11070336391437308,0.013272650848030244,1.9599996994492408,0.07940884910002971,12.2,12.4,0.2,61,62,1
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_grade_only,0.5,5,0.9675324675324676,0.0449883326641267,0.10890156211257129,0.011087100944063587,1.9315569710065124,0.09026082814929567,12.0,12.4,0.4,60,62,2
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,confidence_only,0.5,5,0.9532467532467532,0.06660198132445762,0.10709976031076948,0.010106891286827796,1.903114242563784,0.134455036698779,11.8,12.4,0.6,59,62,3
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,entropy_only,0.5,5,0.9532467532467532,0.06660198132445762,0.10709976031076948,0.010106891286827796,1.903114242563784,0.134455036698779,11.8,12.4,0.6,59,62,3
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,margin_only,0.5,5,0.9532467532467532,0.06660198132445762,0.10709976031076948,0.010106891286827796,1.903114242563784,0.134455036698779,11.8,12.4,0.6,59,62,3
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,ophagent_combined,0.5,5,0.9532467532467532,0.06660198132445762,0.10709976031076948,0.010106891286827796,1.903114242563784,0.134455036698779,11.8,12.4,0.6,59,62,3
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,uncertainty_rank_fusion,0.5,5,0.9532467532467532,0.06660198132445762,0.10709976031076948,0.010106891286827796,1.903114242563784,0.134455036698779,11.8,12.4,0.6,59,62,3
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,expected_gap_only,0.5,5,0.7834998334998335,0.1078239896192,0.08891643937515496,0.019450805250089482,1.5639504185375745,0.2133979051236871,9.8,12.4,2.6,49,62,13
vision_threatening_dr_miss,primary,per_backbone,swin_tiny,top2_more_severe_only,0.5,5,0.7161838161838162,0.15282762455806556,0.08167617158442847,0.022983006340219887,1.42944708403424,0.30351284292120045,9.0,12.4,3.4,45,62,17
vision_threatening_dr_miss,primary,per_backbone,vit_b_imagenet,learned_logistic,0.05,5,0.30606060606060603,0.1536403980105052,0.2954545454545454,0.13573085505430996,5.868560606060606,3.0644178183884394,3.4,11.6,8.2,17,58,41
vision_threatening_dr_miss,primary,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,0.05,5,0.29674242424242425,0.1342041766089407,0.2924242424242424,0.13726553596789923,5.646041666666666,2.5242795627593946,3.4,11.6,8.2,17,58,41
