target,target_role,fold,evaluation_scope,backbone,ranking_method,review_budget,actual_review_budget,n_records,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,ophagent_combined,0.25,0.2511415525114155,219,55,164,17,12,0.7058823529411765,0.21818181818181817,2.8106951871657753,5,0.03048780487804878,21.818181818181817,4.583333333333334
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,ophagent_combined,0.3,0.3013698630136986,219,66,153,17,15,0.8823529411764706,0.22727272727272727,2.927807486631016,2,0.013071895424836602,22.727272727272727,4.4
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,ophagent_combined,0.4,0.4018264840182648,219,88,131,17,17,1.0,0.19318181818181818,2.4886363636363638,0,0.0,19.318181818181817,5.176470588235294
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,ophagent_combined,0.5,0.502283105022831,219,110,109,17,17,1.0,0.15454545454545454,1.990909090909091,0,0.0,15.454545454545453,6.470588235294118
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,severe_prob_mass_only,0.05,0.0502283105022831,219,11,208,17,0,0.0,0.0,0.0,17,0.08173076923076923,0.0,
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,severe_prob_mass_only,0.1,0.1004566210045662,219,22,197,17,4,0.23529411764705882,0.18181818181818182,2.342245989304813,13,0.06598984771573604,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,severe_prob_mass_only,0.15,0.1506849315068493,219,33,186,17,7,0.4117647058823529,0.21212121212121213,2.7326203208556152,10,0.053763440860215055,21.21212121212121,4.714285714285714
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,severe_prob_mass_only,0.2,0.2009132420091324,219,44,175,17,9,0.5294117647058824,0.20454545454545456,2.6350267379679146,8,0.045714285714285714,20.454545454545457,4.888888888888888
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,severe_prob_mass_only,0.25,0.2511415525114155,219,55,164,17,11,0.6470588235294118,0.2,2.5764705882352943,6,0.036585365853658534,20.0,5.0
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,severe_prob_mass_only,0.3,0.3013698630136986,219,66,153,17,13,0.7647058823529411,0.19696969696969696,2.537433155080214,4,0.026143790849673203,19.696969696969695,5.0769230769230775
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,severe_prob_mass_only,0.4,0.4018264840182648,219,88,131,17,14,0.8235294117647058,0.1590909090909091,2.049465240641711,3,0.022900763358778626,15.909090909090908,6.285714285714286
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,severe_prob_mass_only,0.5,0.502283105022831,219,110,109,17,17,1.0,0.15454545454545454,1.990909090909091,0,0.0,15.454545454545453,6.470588235294118
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.05,0.0502283105022831,219,11,208,17,5,0.29411764705882354,0.45454545454545453,5.855614973262032,12,0.057692307692307696,45.45454545454545,2.2
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.1,0.1004566210045662,219,22,197,17,8,0.47058823529411764,0.36363636363636365,4.684491978609626,9,0.04568527918781726,36.36363636363637,2.75
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.15,0.1506849315068493,219,33,186,17,10,0.5882352941176471,0.30303030303030304,3.903743315508022,7,0.03763440860215054,30.303030303030305,3.3
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.2,0.2009132420091324,219,44,175,17,13,0.7647058823529411,0.29545454545454547,3.8061497326203213,4,0.022857142857142857,29.545454545454547,3.3846153846153846
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.25,0.2511415525114155,219,55,164,17,13,0.7647058823529411,0.23636363636363636,3.0449197860962567,4,0.024390243902439025,23.636363636363637,4.230769230769231
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.3,0.3013698630136986,219,66,153,17,14,0.8235294117647058,0.21212121212121213,2.7326203208556152,3,0.0196078431372549,21.21212121212121,4.714285714285714
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.4,0.4018264840182648,219,88,131,17,17,1.0,0.19318181818181818,2.4886363636363638,0,0.0,19.318181818181817,5.176470588235294
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,gated_severe_prob_mass_only,0.5,0.502283105022831,219,110,109,17,17,1.0,0.15454545454545454,1.990909090909091,0,0.0,15.454545454545453,6.470588235294118
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_grade_only,0.05,0.0502283105022831,219,11,208,17,0,0.0,0.0,0.0,17,0.08173076923076923,0.0,
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_grade_only,0.1,0.1004566210045662,219,22,197,17,4,0.23529411764705882,0.18181818181818182,2.342245989304813,13,0.06598984771573604,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_grade_only,0.15,0.1506849315068493,219,33,186,17,7,0.4117647058823529,0.21212121212121213,2.7326203208556152,10,0.053763440860215055,21.21212121212121,4.714285714285714
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_grade_only,0.2,0.2009132420091324,219,44,175,17,10,0.5882352941176471,0.22727272727272727,2.927807486631016,7,0.04,22.727272727272727,4.4
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_grade_only,0.25,0.2511415525114155,219,55,164,17,10,0.5882352941176471,0.18181818181818182,2.342245989304813,7,0.042682926829268296,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_grade_only,0.3,0.3013698630136986,219,66,153,17,11,0.6470588235294118,0.16666666666666666,2.1470588235294117,6,0.0392156862745098,16.666666666666664,6.0
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_grade_only,0.4,0.4018264840182648,219,88,131,17,15,0.8823529411764706,0.17045454545454544,2.195855614973262,2,0.015267175572519083,17.045454545454543,5.866666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_grade_only,0.5,0.502283105022831,219,110,109,17,17,1.0,0.15454545454545454,1.990909090909091,0,0.0,15.454545454545453,6.470588235294118
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_gap_only,0.05,0.0502283105022831,219,11,208,17,4,0.23529411764705882,0.36363636363636365,4.684491978609626,13,0.0625,36.36363636363637,2.75
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_gap_only,0.1,0.1004566210045662,219,22,197,17,6,0.35294117647058826,0.2727272727272727,3.513368983957219,11,0.05583756345177665,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_gap_only,0.15,0.1506849315068493,219,33,186,17,10,0.5882352941176471,0.30303030303030304,3.903743315508022,7,0.03763440860215054,30.303030303030305,3.3
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_gap_only,0.2,0.2009132420091324,219,44,175,17,11,0.6470588235294118,0.25,3.2205882352941178,6,0.03428571428571429,25.0,4.0
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_gap_only,0.25,0.2511415525114155,219,55,164,17,12,0.7058823529411765,0.21818181818181817,2.8106951871657753,5,0.03048780487804878,21.818181818181817,4.583333333333334
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_gap_only,0.3,0.3013698630136986,219,66,153,17,14,0.8235294117647058,0.21212121212121213,2.7326203208556152,3,0.0196078431372549,21.21212121212121,4.714285714285714
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_gap_only,0.4,0.4018264840182648,219,88,131,17,14,0.8235294117647058,0.1590909090909091,2.049465240641711,3,0.022900763358778626,15.909090909090908,6.285714285714286
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_gap_only,0.5,0.502283105022831,219,110,109,17,14,0.8235294117647058,0.12727272727272726,1.6395721925133688,3,0.027522935779816515,12.727272727272727,7.857142857142858
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,top2_more_severe_only,0.05,0.0502283105022831,219,11,208,17,3,0.17647058823529413,0.2727272727272727,3.513368983957219,14,0.0673076923076923,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,top2_more_severe_only,0.1,0.1004566210045662,219,22,197,17,6,0.35294117647058826,0.2727272727272727,3.513368983957219,11,0.05583756345177665,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,top2_more_severe_only,0.15,0.1506849315068493,219,33,186,17,9,0.5294117647058824,0.2727272727272727,3.513368983957219,8,0.043010752688172046,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,top2_more_severe_only,0.2,0.2009132420091324,219,44,175,17,11,0.6470588235294118,0.25,3.2205882352941178,6,0.03428571428571429,25.0,4.0
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,top2_more_severe_only,0.25,0.2511415525114155,219,55,164,17,13,0.7647058823529411,0.23636363636363636,3.0449197860962567,4,0.024390243902439025,23.636363636363637,4.230769230769231
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,top2_more_severe_only,0.3,0.3013698630136986,219,66,153,17,13,0.7647058823529411,0.19696969696969696,2.537433155080214,4,0.026143790849673203,19.696969696969695,5.0769230769230775
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,top2_more_severe_only,0.4,0.4018264840182648,219,88,131,17,13,0.7647058823529411,0.14772727272727273,1.9030748663101607,4,0.030534351145038167,14.772727272727273,6.769230769230769
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,top2_more_severe_only,0.5,0.502283105022831,219,110,109,17,13,0.7647058823529411,0.11818181818181818,1.5224598930481283,4,0.03669724770642202,11.818181818181818,8.461538461538462
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,learned_logistic,0.05,0.0502283105022831,219,11,208,17,4,0.23529411764705882,0.36363636363636365,4.684491978609626,13,0.0625,36.36363636363637,2.75
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,learned_logistic,0.1,0.1004566210045662,219,22,197,17,6,0.35294117647058826,0.2727272727272727,3.513368983957219,11,0.05583756345177665,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,learned_logistic,0.15,0.1506849315068493,219,33,186,17,11,0.6470588235294118,0.3333333333333333,4.294117647058823,6,0.03225806451612903,33.33333333333333,3.0
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,learned_logistic,0.2,0.2009132420091324,219,44,175,17,13,0.7647058823529411,0.29545454545454547,3.8061497326203213,4,0.022857142857142857,29.545454545454547,3.3846153846153846
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,learned_logistic,0.25,0.2511415525114155,219,55,164,17,14,0.8235294117647058,0.2545454545454545,3.2791443850267377,3,0.018292682926829267,25.454545454545453,3.928571428571429
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,learned_logistic,0.3,0.3013698630136986,219,66,153,17,14,0.8235294117647058,0.21212121212121213,2.7326203208556152,3,0.0196078431372549,21.21212121212121,4.714285714285714
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,learned_logistic,0.4,0.4018264840182648,219,88,131,17,16,0.9411764705882353,0.18181818181818182,2.342245989304813,1,0.007633587786259542,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,learned_logistic,0.5,0.502283105022831,219,110,109,17,17,1.0,0.15454545454545454,1.990909090909091,0,0.0,15.454545454545453,6.470588235294118
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,confidence_only,0.05,0.0502283105022831,219,11,208,16,3,0.1875,0.2727272727272727,3.7329545454545454,13,0.0625,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,confidence_only,0.1,0.1004566210045662,219,22,197,16,6,0.375,0.2727272727272727,3.7329545454545454,10,0.050761421319796954,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,confidence_only,0.15,0.1506849315068493,219,33,186,16,7,0.4375,0.21212121212121213,2.9034090909090913,9,0.04838709677419355,21.21212121212121,4.714285714285714
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,confidence_only,0.2,0.2009132420091324,219,44,175,16,10,0.625,0.22727272727272727,3.1107954545454546,6,0.03428571428571429,22.727272727272727,4.4
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,confidence_only,0.25,0.2511415525114155,219,55,164,16,10,0.625,0.18181818181818182,2.4886363636363638,6,0.036585365853658534,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,confidence_only,0.3,0.3013698630136986,219,66,153,16,12,0.75,0.18181818181818182,2.4886363636363638,4,0.026143790849673203,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,confidence_only,0.4,0.4018264840182648,219,88,131,16,15,0.9375,0.17045454545454544,2.333096590909091,1,0.007633587786259542,17.045454545454543,5.866666666666667
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,confidence_only,0.5,0.502283105022831,219,110,109,16,16,1.0,0.14545454545454545,1.990909090909091,0,0.0,14.545454545454545,6.875
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,margin_only,0.05,0.0502283105022831,219,11,208,16,1,0.0625,0.09090909090909091,1.2443181818181819,15,0.07211538461538461,9.090909090909092,11.0
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,margin_only,0.1,0.1004566210045662,219,22,197,16,4,0.25,0.18181818181818182,2.4886363636363638,12,0.06091370558375635,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,margin_only,0.15,0.1506849315068493,219,33,186,16,6,0.375,0.18181818181818182,2.4886363636363638,10,0.053763440860215055,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,margin_only,0.2,0.2009132420091324,219,44,175,16,10,0.625,0.22727272727272727,3.1107954545454546,6,0.03428571428571429,22.727272727272727,4.4
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,margin_only,0.25,0.2511415525114155,219,55,164,16,12,0.75,0.21818181818181817,2.9863636363636363,4,0.024390243902439025,21.818181818181817,4.583333333333334
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,margin_only,0.3,0.3013698630136986,219,66,153,16,13,0.8125,0.19696969696969696,2.6960227272727275,3,0.0196078431372549,19.696969696969695,5.0769230769230775
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,margin_only,0.4,0.4018264840182648,219,88,131,16,15,0.9375,0.17045454545454544,2.333096590909091,1,0.007633587786259542,17.045454545454543,5.866666666666667
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,margin_only,0.5,0.502283105022831,219,110,109,16,16,1.0,0.14545454545454545,1.990909090909091,0,0.0,14.545454545454545,6.875
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,entropy_only,0.05,0.0502283105022831,219,11,208,16,3,0.1875,0.2727272727272727,3.7329545454545454,13,0.0625,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,entropy_only,0.1,0.1004566210045662,219,22,197,16,6,0.375,0.2727272727272727,3.7329545454545454,10,0.050761421319796954,27.27272727272727,3.666666666666667
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,entropy_only,0.15,0.1506849315068493,219,33,186,16,7,0.4375,0.21212121212121213,2.9034090909090913,9,0.04838709677419355,21.21212121212121,4.714285714285714
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,entropy_only,0.2,0.2009132420091324,219,44,175,16,9,0.5625,0.20454545454545456,2.7997159090909096,7,0.04,20.454545454545457,4.888888888888888
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,entropy_only,0.25,0.2511415525114155,219,55,164,16,11,0.6875,0.2,2.7375000000000003,5,0.03048780487804878,20.0,5.0
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,entropy_only,0.3,0.3013698630136986,219,66,153,16,12,0.75,0.18181818181818182,2.4886363636363638,4,0.026143790849673203,18.181818181818183,5.5
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,entropy_only,0.4,0.4018264840182648,219,88,131,16,15,0.9375,0.17045454545454544,2.333096590909091,1,0.007633587786259542,17.045454545454543,5.866666666666667
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,entropy_only,0.5,0.502283105022831,219,110,109,16,16,1.0,0.14545454545454545,1.990909090909091,0,0.0,14.545454545454545,6.875
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.05,0.0502283105022831,219,11,208,16,3,0.1875,0.2727272727272727,3.7329545454545454,13,0.0625,27.27272727272727,3.666666666666667
