backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
convnext_tiny,entropy_only,any_undergrading,0.4,440,660,154,127,0.8246753246753247,0.28863636363636364,2.0616883116883113,27,0.04090909090909091,28.863636363636363,3.4645669291338583
convnext_tiny,entropy_only,any_undergrading,0.5,550,550,154,148,0.961038961038961,0.2690909090909091,1.922077922077922,6,0.01090909090909091,26.90909090909091,3.7162162162162162
convnext_tiny,entropy_only,large_undergrading,0.05,55,1045,50,10,0.2,0.18181818181818182,4.0,40,0.03827751196172249,18.181818181818183,5.5
convnext_tiny,entropy_only,large_undergrading,0.1,110,990,50,17,0.34,0.15454545454545454,3.4,33,0.03333333333333333,15.454545454545453,6.470588235294118
convnext_tiny,entropy_only,large_undergrading,0.15,165,935,50,25,0.5,0.15151515151515152,3.3333333333333335,25,0.026737967914438502,15.151515151515152,6.6
convnext_tiny,entropy_only,large_undergrading,0.2,220,880,50,28,0.56,0.12727272727272726,2.8,22,0.025,12.727272727272727,7.857142857142858
convnext_tiny,entropy_only,large_undergrading,0.25,275,825,50,33,0.66,0.12,2.6399999999999997,17,0.020606060606060607,12.0,8.333333333333334
convnext_tiny,entropy_only,large_undergrading,0.3,330,770,50,36,0.72,0.10909090909090909,2.4,14,0.01818181818181818,10.909090909090908,9.166666666666668
convnext_tiny,entropy_only,large_undergrading,0.4,440,660,50,41,0.82,0.09318181818181819,2.05,9,0.013636363636363636,9.318181818181818,10.73170731707317
convnext_tiny,entropy_only,large_undergrading,0.5,550,550,50,49,0.98,0.0890909090909091,1.96,1,0.0018181818181818182,8.90909090909091,11.224489795918366
convnext_tiny,entropy_only,referable_dr_miss,0.05,55,1045,77,9,0.11688311688311688,0.16363636363636364,2.3376623376623376,68,0.06507177033492823,16.363636363636363,6.111111111111111
convnext_tiny,entropy_only,referable_dr_miss,0.1,110,990,77,20,0.2597402597402597,0.18181818181818182,2.5974025974025974,57,0.05757575757575758,18.181818181818183,5.5
convnext_tiny,entropy_only,referable_dr_miss,0.15,165,935,77,33,0.42857142857142855,0.2,2.857142857142857,44,0.047058823529411764,20.0,5.0
convnext_tiny,entropy_only,referable_dr_miss,0.2,220,880,77,48,0.6233766233766234,0.21818181818181817,3.1168831168831166,29,0.03295454545454545,21.818181818181817,4.583333333333334
convnext_tiny,entropy_only,referable_dr_miss,0.25,275,825,77,52,0.6753246753246753,0.1890909090909091,2.701298701298701,25,0.030303030303030304,18.90909090909091,5.288461538461538
convnext_tiny,entropy_only,referable_dr_miss,0.3,330,770,77,58,0.7532467532467533,0.17575757575757575,2.5108225108225106,19,0.024675324675324677,17.575757575757574,5.689655172413794
convnext_tiny,entropy_only,referable_dr_miss,0.4,440,660,77,68,0.8831168831168831,0.15454545454545454,2.2077922077922074,9,0.013636363636363636,15.454545454545453,6.470588235294118
convnext_tiny,entropy_only,referable_dr_miss,0.5,550,550,77,76,0.987012987012987,0.13818181818181818,1.9740259740259738,1,0.0018181818181818182,13.818181818181818,7.2368421052631575
convnext_tiny,entropy_only,vision_threatening_dr_miss,0.05,55,1045,65,12,0.18461538461538463,0.21818181818181817,3.692307692307692,53,0.05071770334928229,21.818181818181817,4.583333333333334
convnext_tiny,entropy_only,vision_threatening_dr_miss,0.1,110,990,65,22,0.3384615384615385,0.2,3.384615384615385,43,0.043434343434343436,20.0,5.0
