dataset,backbone,target,method,budget,n_random,n,top_k,eligible_count,total_event,event_recall_mean,event_recall_ci95_low,event_recall_ci95_high,captured_event_mean,captured_event_ci95_low,captured_event_ci95_high,residual_event_count_mean,residual_event_count_ci95_low,residual_event_count_ci95_high,residual_event_rate_mean,residual_event_rate_ci95_low,residual_event_rate_ci95_high,enrichment_ratio_mean,enrichment_ratio_ci95_low,enrichment_ratio_ci95_high,event_recall_expected,captured_event_expected,residual_event_count_expected,residual_event_rate_expected,enrichment_ratio_expected
MESSIDOR2,swin_tiny,vtdr_miss,random_gate_only,0.05,2000,526,27,519,29,0.05086206896551724,0.0,0.13793103448275862,1.475,0.0,4.0,27.525,25.0,29.0,0.05516032064128257,0.050100200400801605,0.05811623246492986,0.990868454661558,0.0,2.6871008939974454,0.05202312138728324,1.5086705202312138,27.491329479768787,0.055092844648835244,1.0134874759152217
MESSIDOR2,swin_tiny,vtdr_miss,random_gate_only,0.1,2000,526,53,519,29,0.10156896551724139,0.0,0.20689655172413793,2.9455,0.0,6.0,26.0545,23.0,29.0,0.055083509513742065,0.048625792811839326,0.0613107822410148,1.0080240728692258,0.0,2.0533506831489916,0.10211946050096339,2.9614643545279384,26.038535645472063,0.05504975823567032,1.0134874759152217
MESSIDOR2,swin_tiny,vtdr_miss,random_gate_only,0.2,2000,526,106,519,29,0.20174137931034483,0.06896551724137931,0.3448275862068966,5.8505,2.0,10.0,23.1495,19.0,27.0,0.055117857142857156,0.04523809523809524,0.06428571428571428,1.0010940143135978,0.34222511385816523,1.7111255692908265,0.20423892100192678,5.922928709055877,23.077071290944122,0.054945407835581245,1.0134874759152217
MESSIDOR2,swin_tiny,vtdr_miss,random_gate_only,0.3,2000,526,158,519,29,0.30824137931034484,0.13793103448275862,0.4827586206896552,8.939,4.0,14.0,20.061,15.0,25.0,0.05451358695652173,0.04076086956521739,0.06793478260869565,1.0261706678306417,0.4591881274552597,1.607158446093409,0.3044315992292871,8.828516377649326,20.171483622350674,0.05481381419117031,1.0134874759152217
MESSIDOR2,swin_tiny,vtdr_miss,random_gate_only,0.4,2000,526,211,519,29,0.40886206896551724,0.2413793103448276,0.5862068965517241,11.857,7.0,17.0,17.143,12.0,22.0,0.054422222222222226,0.0380952380952381,0.06984126984126984,1.0192485700277825,0.6017323092008499,1.4613498937734923,0.4065510597302505,11.789980732177264,17.210019267822737,0.054634981802611865,1.0134874759152217
MESSIDOR2,swin_tiny,vtdr_miss,random_gate_only,0.5,2000,526,263,519,29,0.5097586206896552,0.3448275862068966,0.6896551724137931,14.783,10.0,20.0,14.217,9.0,19.0,0.05405703422053232,0.034220532319391636,0.07224334600760456,1.0195172413793103,0.689655172413793,1.379310344827586,0.5067437379576107,14.695568400770712,14.304431599229288,0.05438947376132809,1.0134874759152215
MESSIDOR2,vit_b_imagenet,vtdr_miss,random_gate_only,0.05,2000,526,27,517,28,0.051607142857142844,0.0,0.14285714285714285,1.445,0.0,4.0,26.555,24.0,28.0,0.05321643286573146,0.04809619238476954,0.056112224448897796,1.0053835978835979,0.0,2.7830687830687832,0.05222437137330754,1.4622823984526112,26.53771760154739,0.05318179880069617,1.0174081237911026
MESSIDOR2,vit_b_imagenet,vtdr_miss,random_gate_only,0.1,2000,526,53,517,28,0.10260714285714286,0.0,0.21428571428571427,2.873,0.0,6.0,25.127,22.0,28.0,0.05312262156448203,0.046511627906976744,0.05919661733615222,1.0183274932614557,0.0,2.1266846361185987,0.10251450676982592,2.870406189555126,25.129593810444874,0.05312810530749445,1.0174081237911026
MESSIDOR2,vit_b_imagenet,vtdr_miss,random_gate_only,0.2,2000,526,106,517,28,0.20410714285714282,0.07142857142857142,0.35714285714285715,5.715,2.0,10.0,22.285,18.0,26.0,0.05305952380952382,0.04285714285714286,0.06190476190476191,1.0128335579514827,0.35444743935309975,1.7722371967654988,0.20502901353965183,5.740812379110252,22.259187620889747,0.05299806576402321,1.0174081237911026
MESSIDOR2,vit_b_imagenet,vtdr_miss,random_gate_only,0.3,2000,526,158,517,28,0.30664285714285716,0.14285714285714285,0.4642857142857143,8.586,4.0,13.0,19.414,15.0,24.0,0.05275543478260869,0.04076086956521739,0.06521739130434782,1.0208490054249548,0.4755877034358047,1.5456600361663653,0.3056092843326886,8.55705996131528,19.442940038684718,0.052834076192078035,1.0174081237911026
MESSIDOR2,vit_b_imagenet,vtdr_miss,random_gate_only,0.4,2000,526,211,517,28,0.40680357142857143,0.25,0.5714285714285714,11.3905,7.0,16.0,16.6095,12.0,21.0,0.05272857142857143,0.0380952380952381,0.06666666666666667,1.014116960054164,0.6232227488151659,1.4245091401489507,0.4081237911025145,11.427466150870407,16.57253384912959,0.05261121856866537,1.0174081237911026
MESSIDOR2,vit_b_imagenet,vtdr_miss,random_gate_only,0.5,2000,526,263,517,28,0.5103035714285714,0.32142857142857145,0.6785714285714286,14.2885,9.0,19.0,13.7115,9.0,19.0,0.052134980988593156,0.034220532319391636,0.07224334600760456,1.020607142857143,0.6428571428571429,1.357142857142857,0.5087040618955513,14.243713733075435,13.756286266924565,0.052305270976899486,1.0174081237911026
MESSIDOR2,vit_b_official_like,vtdr_miss,random_gate_only,0.05,2000,526,27,521,29,0.05225862068965517,0.0,0.13793103448275862,1.5155,0.0,4.0,27.4845,25.0,29.0,0.05507915831663327,0.050100200400801605,0.05811623246492986,1.018075351213282,0.0,2.6871008939974454,0.05182341650671785,1.5028790786948176,27.497120921305182,0.05510445074409856,1.0095969289827256
