bootstrap_id,target,method,brute_recall,weighted_recall,recall_abs_diff,brute_mean_backbone_recall,weighted_mean_backbone_recall,mean_backbone_recall_abs_diff,brute_captured,weighted_captured,captured_abs_diff,brute_total,weighted_total,total_abs_diff,brute_residual,weighted_residual,residual_abs_diff
5,dangerous_undergrading,gated_severe_prob_mass_only,0.6997518610421837,0.6997518610421837,0.0,0.6984356602971614,0.6984356602971614,0.0,282.0,282.0,0.0,403.0,403.0,0.0,121.0,121.0,0.0
6,dangerous_undergrading,learned_logistic,0.6040609137055838,0.6040609137055838,0.0,0.6020784917195319,0.6020784917195319,0.0,238.0,238.0,0.0,394.0,394.0,0.0,156.0,156.0,0.0
6,dangerous_undergrading,gated_severe_prob_mass_only,0.6370558375634517,0.6370558375634517,0.0,0.6373662063811866,0.6373662063811866,0.0,251.0,251.0,0.0,394.0,394.0,0.0,143.0,143.0,0.0
7,dangerous_undergrading,learned_logistic,0.5479744136460555,0.5479744136460555,0.0,0.5441647629123866,0.5441647629123866,0.0,257.0,257.0,0.0,469.0,469.0,0.0,212.0,212.0,0.0
7,dangerous_undergrading,gated_severe_prob_mass_only,0.6311300639658849,0.6311300639658849,0.0,0.6311456979377378,0.6311456979377378,0.0,296.0,296.0,0.0,469.0,469.0,0.0,173.0,173.0,0.0
8,dangerous_undergrading,learned_logistic,0.6957446808510638,0.6957446808510638,0.0,0.6954884466898341,0.6954884466898341,0.0,327.0,327.0,0.0,470.0,470.0,0.0,143.0,143.0,0.0
8,dangerous_undergrading,gated_severe_prob_mass_only,0.7531914893617021,0.7531914893617021,0.0,0.7555762730484193,0.7555762730484193,0.0,354.0,354.0,0.0,470.0,470.0,0.0,116.0,116.0,0.0
9,dangerous_undergrading,learned_logistic,0.6469002695417789,0.6469002695417789,0.0,0.6404984945870168,0.6404984945870168,0.0,240.0,240.0,0.0,371.0,371.0,0.0,131.0,131.0,0.0
9,dangerous_undergrading,gated_severe_prob_mass_only,0.7142857142857143,0.7142857142857143,0.0,0.7104349295365799,0.7104349295365799,0.0,265.0,265.0,0.0,371.0,371.0,0.0,106.0,106.0,0.0
10,dangerous_undergrading,learned_logistic,0.7202970297029703,0.7202970297029703,0.0,0.7146967824184457,0.7146967824184457,0.0,291.0,291.0,0.0,404.0,404.0,0.0,113.0,113.0,0.0
10,dangerous_undergrading,gated_severe_prob_mass_only,0.7673267326732673,0.7673267326732673,0.0,0.7670736371890672,0.7670736371890672,0.0,310.0,310.0,0.0,404.0,404.0,0.0,94.0,94.0,0.0
11,dangerous_undergrading,learned_logistic,0.6642685851318945,0.6642685851318945,0.0,0.658695003869607,0.658695003869607,0.0,277.0,277.0,0.0,417.0,417.0,0.0,140.0,140.0,0.0
11,dangerous_undergrading,gated_severe_prob_mass_only,0.7242206235011991,0.7242206235011991,0.0,0.7227918338253266,0.7227918338253266,0.0,302.0,302.0,0.0,417.0,417.0,0.0,115.0,115.0,0.0
12,dangerous_undergrading,learned_logistic,0.5974304068522484,0.5974304068522484,0.0,0.5969757274234886,0.5969757274234886,0.0,279.0,279.0,0.0,467.0,467.0,0.0,188.0,188.0,0.0
12,dangerous_undergrading,gated_severe_prob_mass_only,0.683083511777302,0.683083511777302,0.0,0.6831235596907238,0.6831235596907238,0.0,319.0,319.0,0.0,467.0,467.0,0.0,148.0,148.0,0.0
13,dangerous_undergrading,learned_logistic,0.7046979865771812,0.7046979865771812,0.0,0.704732172291156,0.704732172291156,0.0,315.0,315.0,0.0,447.0,447.0,0.0,132.0,132.0,0.0
13,dangerous_undergrading,gated_severe_prob_mass_only,0.7248322147651006,0.7248322147651006,0.0,0.7257958283366631,0.7257958283366631,0.0,324.0,324.0,0.0,447.0,447.0,0.0,123.0,123.0,0.0
14,dangerous_undergrading,learned_logistic,0.6899563318777293,0.6899563318777293,0.0,0.6886821287864137,0.6886821287864137,0.0,316.0,316.0,0.0,458.0,458.0,0.0,142.0,142.0,0.0
14,dangerous_undergrading,gated_severe_prob_mass_only,0.7445414847161572,0.7445414847161572,0.0,0.7412939452010772,0.7412939452010772,0.0,341.0,341.0,0.0,458.0,458.0,0.0,117.0,117.0,0.0
15,dangerous_undergrading,learned_logistic,0.6564102564102564,0.6564102564102564,0.0,0.6431653231853304,0.6431653231853304,0.0,256.0,256.0,0.0,390.0,390.0,0.0,134.0,134.0,0.0
15,dangerous_undergrading,gated_severe_prob_mass_only,0.6641025641025641,0.6641025641025641,0.0,0.6539662647225685,0.6539662647225685,0.0,259.0,259.0,0.0,390.0,390.0,0.0,131.0,131.0,0.0
16,dangerous_undergrading,learned_logistic,0.6591928251121076,0.6591928251121076,0.0,0.652099626462954,0.652099626462954,0.0,294.0,294.0,0.0,446.0,446.0,0.0,152.0,152.0,0.0
16,dangerous_undergrading,gated_severe_prob_mass_only,0.6973094170403588,0.6973094170403588,0.0,0.6941963714459468,0.6941963714459468,0.0,311.0,311.0,0.0,446.0,446.0,0.0,135.0,135.0,0.0
17,dangerous_undergrading,learned_logistic,0.6966966966966966,0.6966966966966966,0.0,0.6918758420990136,0.6918758420990136,0.0,232.0,232.0,0.0,333.0,333.0,0.0,101.0,101.0,0.0
17,dangerous_undergrading,gated_severe_prob_mass_only,0.7567567567567568,0.7567567567567568,0.0,0.7527491871635353,0.7527491871635353,0.0,252.0,252.0,0.0,333.0,333.0,0.0,81.0,81.0,0.0
18,dangerous_undergrading,learned_logistic,0.6348773841961853,0.6348773841961853,0.0,0.6334728166679843,0.6334728166679843,0.0,233.0,233.0,0.0,367.0,367.0,0.0,134.0,134.0,0.0
18,dangerous_undergrading,gated_severe_prob_mass_only,0.6893732970027248,0.6893732970027248,0.0,0.6877562334012682,0.6877562334012682,0.0,253.0,253.0,0.0,367.0,367.0,0.0,114.0,114.0,0.0
19,dangerous_undergrading,learned_logistic,0.6210762331838565,0.6210762331838565,0.0,0.6150726055758814,0.6150726055758814,0.0,277.0,277.0,0.0,446.0,446.0,0.0,169.0,169.0,0.0
19,dangerous_undergrading,gated_severe_prob_mass_only,0.6860986547085202,0.6860986547085202,0.0,0.6821391013856767,0.6821391013856767,0.0,306.0,306.0,0.0,446.0,446.0,0.0,140.0,140.0,0.0
20,dangerous_undergrading,learned_logistic,0.6451612903225806,0.6451612903225806,0.0,0.6461679415411369,0.6461679415411369,0.0,320.0,320.0,0.0,496.0,496.0,0.0,176.0,176.0,0.0
20,dangerous_undergrading,gated_severe_prob_mass_only,0.6915322580645161,0.6915322580645161,0.0,0.6913413223111107,0.6913413223111107,0.0,343.0,343.0,0.0,496.0,496.0,0.0,153.0,153.0,0.0
21,dangerous_undergrading,learned_logistic,0.6738095238095239,0.6738095238095239,0.0,0.6736828798958966,0.6736828798958966,0.0,283.0,283.0,0.0,420.0,420.0,0.0,137.0,137.0,0.0
21,dangerous_undergrading,gated_severe_prob_mass_only,0.7071428571428572,0.7071428571428572,0.0,0.7100458740256373,0.7100458740256373,0.0,297.0,297.0,0.0,420.0,420.0,0.0,123.0,123.0,0.0
22,dangerous_undergrading,learned_logistic,0.6675062972292192,0.6675062972292192,0.0,0.6672825507190284,0.6672825507190284,0.0,265.0,265.0,0.0,397.0,397.0,0.0,132.0,132.0,0.0
22,dangerous_undergrading,gated_severe_prob_mass_only,0.7581863979848866,0.7581863979848866,0.0,0.7590311748427779,0.7590311748427779,0.0,301.0,301.0,0.0,397.0,397.0,0.0,96.0,96.0,0.0
23,dangerous_undergrading,learned_logistic,0.6788154897494305,0.6788154897494305,0.0,0.6793009688234206,0.6793009688234206,0.0,298.0,298.0,0.0,439.0,439.0,0.0,141.0,141.0,0.0
23,dangerous_undergrading,gated_severe_prob_mass_only,0.7471526195899773,0.7471526195899773,0.0,0.7471888041738363,0.7471888041738363,0.0,328.0,328.0,0.0,439.0,439.0,0.0,111.0,111.0,0.0
24,dangerous_undergrading,learned_logistic,0.6142857142857143,0.6142857142857143,0.0,0.6101353968833355,0.6101353968833355,0.0,215.0,215.0,0.0,350.0,350.0,0.0,135.0,135.0,0.0
24,dangerous_undergrading,gated_severe_prob_mass_only,0.6542857142857142,0.6542857142857142,0.0,0.6516495816911337,0.6516495816911337,0.0,229.0,229.0,0.0,350.0,350.0,0.0,121.0,121.0,0.0
25,dangerous_undergrading,learned_logistic,0.6402266288951841,0.6402266288951841,0.0,0.6389304654653417,0.6389304654653417,0.0,226.0,226.0,0.0,353.0,353.0,0.0,127.0,127.0,0.0
25,dangerous_undergrading,gated_severe_prob_mass_only,0.6855524079320113,0.6855524079320113,0.0,0.685033025828456,0.685033025828456,0.0,242.0,242.0,0.0,353.0,353.0,0.0,111.0,111.0,0.0
26,dangerous_undergrading,learned_logistic,0.6623376623376623,0.6623376623376623,0.0,0.6633746854597313,0.6633746854597313,0.0,306.0,306.0,0.0,462.0,462.0,0.0,156.0,156.0,0.0
26,dangerous_undergrading,gated_severe_prob_mass_only,0.7359307359307359,0.7359307359307359,0.0,0.7329783007884076,0.7329783007884076,0.0,340.0,340.0,0.0,462.0,462.0,0.0,122.0,122.0,0.0
27,dangerous_undergrading,learned_logistic,0.6666666666666666,0.6666666666666666,0.0,0.6573871397339668,0.6573871397339668,0.0,232.0,232.0,0.0,348.0,348.0,0.0,116.0,116.0,0.0
27,dangerous_undergrading,gated_severe_prob_mass_only,0.6810344827586207,0.6810344827586207,0.0,0.6745643035680645,0.6745643035680645,0.0,237.0,237.0,0.0,348.0,348.0,0.0,111.0,111.0,0.0
28,dangerous_undergrading,learned_logistic,0.6624040920716112,0.6624040920716112,0.0,0.6544951370081104,0.6544951370081104,0.0,259.0,259.0,0.0,391.0,391.0,0.0,132.0,132.0,0.0
28,dangerous_undergrading,gated_severe_prob_mass_only,0.6879795396419437,0.6879795396419437,0.0,0.6840984275559454,0.6840984275559454,0.0,269.0,269.0,0.0,391.0,391.0,0.0,122.0,122.0,0.0
29,dangerous_undergrading,learned_logistic,0.6266666666666667,0.6266666666666667,0.0,0.6217973112888368,0.6217973112888368,0.0,235.0,235.0,0.0,375.0,375.0,0.0,140.0,140.0,0.0
29,dangerous_undergrading,gated_severe_prob_mass_only,0.6986666666666667,0.6986666666666667,0.0,0.6953299744825169,0.6953299744825169,0.0,262.0,262.0,0.0,375.0,375.0,0.0,113.0,113.0,0.0
30,dangerous_undergrading,learned_logistic,0.6601731601731602,0.6601731601731602,0.0,0.6521673011506597,0.6521673011506597,0.0,305.0,305.0,0.0,462.0,462.0,0.0,157.0,157.0,0.0
30,dangerous_undergrading,gated_severe_prob_mass_only,0.7316017316017316,0.7316017316017316,0.0,0.7253539557745929,0.7253539557745929,0.0,338.0,338.0,0.0,462.0,462.0,0.0,124.0,124.0,0.0
31,dangerous_undergrading,learned_logistic,0.6764044943820224,0.6764044943820224,0.0,0.6740938383409542,0.6740938383409542,0.0,301.0,301.0,0.0,445.0,445.0,0.0,144.0,144.0,0.0
31,dangerous_undergrading,gated_severe_prob_mass_only,0.7348314606741573,0.7348314606741573,0.0,0.7350903623988799,0.7350903623988799,0.0,327.0,327.0,0.0,445.0,445.0,0.0,118.0,118.0,0.0
32,dangerous_undergrading,learned_logistic,0.6338672768878718,0.6338672768878718,0.0,0.6219653954236172,0.6219653954236172,0.0,277.0,277.0,0.0,437.0,437.0,0.0,160.0,160.0,0.0
32,dangerous_undergrading,gated_severe_prob_mass_only,0.665903890160183,0.665903890160183,0.0,0.6568228544508112,0.6568228544508112,0.0,291.0,291.0,0.0,437.0,437.0,0.0,146.0,146.0,0.0
33,dangerous_undergrading,learned_logistic,0.6533018867924528,0.6533018867924528,0.0,0.6499936277670963,0.6499936277670963,0.0,277.0,277.0,0.0,424.0,424.0,0.0,147.0,147.0,0.0
33,dangerous_undergrading,gated_severe_prob_mass_only,0.7122641509433962,0.7122641509433962,0.0,0.7109711965090146,0.7109711965090146,0.0,302.0,302.0,0.0,424.0,424.0,0.0,122.0,122.0,0.0
34,dangerous_undergrading,learned_logistic,0.6805896805896806,0.6805896805896806,0.0,0.6752691796910829,0.6752691796910829,0.0,277.0,277.0,0.0,407.0,407.0,0.0,130.0,130.0,0.0
34,dangerous_undergrading,gated_severe_prob_mass_only,0.7100737100737101,0.7100737100737101,0.0,0.7052310251305767,0.7052310251305767,0.0,289.0,289.0,0.0,407.0,407.0,0.0,118.0,118.0,0.0
35,dangerous_undergrading,learned_logistic,0.6888361045130641,0.6888361045130641,0.0,0.6894062344222434,0.6894062344222434,0.0,290.0,290.0,0.0,421.0,421.0,0.0,131.0,131.0,0.0
35,dangerous_undergrading,gated_severe_prob_mass_only,0.7292161520190024,0.7292161520190024,0.0,0.7279140452685641,0.7279140452685641,0.0,307.0,307.0,0.0,421.0,421.0,0.0,114.0,114.0,0.0
36,dangerous_undergrading,learned_logistic,0.6718403547671841,0.6718403547671841,0.0,0.669956465362915,0.669956465362915,0.0,303.0,303.0,0.0,451.0,451.0,0.0,148.0,148.0,0.0
36,dangerous_undergrading,gated_severe_prob_mass_only,0.7095343680709535,0.7095343680709535,0.0,0.7058955322074104,0.7058955322074104,0.0,320.0,320.0,0.0,451.0,451.0,0.0,131.0,131.0,0.0
37,dangerous_undergrading,learned_logistic,0.7384615384615385,0.7384615384615385,0.0,0.7337594696969697,0.7337594696969697,0.0,288.0,288.0,0.0,390.0,390.0,0.0,102.0,102.0,0.0
37,dangerous_undergrading,gated_severe_prob_mass_only,0.7897435897435897,0.7897435897435897,0.0,0.7846655897207367,0.7846655897207367,0.0,308.0,308.0,0.0,390.0,390.0,0.0,82.0,82.0,0.0
38,dangerous_undergrading,learned_logistic,0.6214442013129103,0.6214442013129103,0.0,0.6208729088222703,0.6208729088222703,0.0,284.0,284.0,0.0,457.0,457.0,0.0,173.0,173.0,0.0
38,dangerous_undergrading,gated_severe_prob_mass_only,0.6914660831509847,0.6914660831509847,0.0,0.6913745685881582,0.6913745685881582,0.0,316.0,316.0,0.0,457.0,457.0,0.0,141.0,141.0,0.0
39,dangerous_undergrading,learned_logistic,0.6606741573033708,0.6606741573033708,0.0,0.6645484752799651,0.6645484752799651,0.0,294.0,294.0,0.0,445.0,445.0,0.0,151.0,151.0,0.0
39,dangerous_undergrading,gated_severe_prob_mass_only,0.7370786516853932,0.7370786516853932,0.0,0.7381223968155278,0.7381223968155278,0.0,328.0,328.0,0.0,445.0,445.0,0.0,117.0,117.0,0.0
40,dangerous_undergrading,learned_logistic,0.6712328767123288,0.6712328767123288,0.0,0.6628167914458237,0.6628167914458237,0.0,294.0,294.0,0.0,438.0,438.0,0.0,144.0,144.0,0.0
40,dangerous_undergrading,gated_severe_prob_mass_only,0.7168949771689498,0.7168949771689498,0.0,0.7134463812891232,0.7134463812891232,0.0,314.0,314.0,0.0,438.0,438.0,0.0,124.0,124.0,0.0
41,dangerous_undergrading,learned_logistic,0.6460396039603961,0.6460396039603961,0.0,0.6410910653379641,0.6410910653379641,0.0,261.0,261.0,0.0,404.0,404.0,0.0,143.0,143.0,0.0
41,dangerous_undergrading,gated_severe_prob_mass_only,0.7004950495049505,0.7004950495049505,0.0,0.6983656037374194,0.6983656037374194,0.0,283.0,283.0,0.0,404.0,404.0,0.0,121.0,121.0,0.0
42,dangerous_undergrading,learned_logistic,0.6027777777777777,0.6027777777777777,0.0,0.6000896309545066,0.6000896309545066,0.0,217.0,217.0,0.0,360.0,360.0,0.0,143.0,143.0,0.0
42,dangerous_undergrading,gated_severe_prob_mass_only,0.6666666666666666,0.6666666666666666,0.0,0.6659317987626188,0.6659317987626188,0.0,240.0,240.0,0.0,360.0,360.0,0.0,120.0,120.0,0.0
43,dangerous_undergrading,learned_logistic,0.678,0.678,0.0,0.672689075630252,0.672689075630252,0.0,339.0,339.0,0.0,500.0,500.0,0.0,161.0,161.0,0.0
43,dangerous_undergrading,gated_severe_prob_mass_only,0.696,0.696,0.0,0.6971061618120443,0.6971061618120443,0.0,348.0,348.0,0.0,500.0,500.0,0.0,152.0,152.0,0.0
44,dangerous_undergrading,learned_logistic,0.6411889596602972,0.6411889596602972,0.0,0.638846966715986,0.638846966715986,0.0,302.0,302.0,0.0,471.0,471.0,0.0,169.0,169.0,0.0
44,dangerous_undergrading,gated_severe_prob_mass_only,0.6815286624203821,0.6815286624203821,0.0,0.6808112699456513,0.6808112699456513,0.0,321.0,321.0,0.0,471.0,471.0,0.0,150.0,150.0,0.0
45,dangerous_undergrading,learned_logistic,0.6822222222222222,0.6822222222222222,0.0,0.676755975739259,0.676755975739259,0.0,307.0,307.0,0.0,450.0,450.0,0.0,143.0,143.0,0.0
45,dangerous_undergrading,gated_severe_prob_mass_only,0.7133333333333334,0.7133333333333334,0.0,0.7089930287544052,0.7089930287544052,0.0,321.0,321.0,0.0,450.0,450.0,0.0,129.0,129.0,0.0
46,dangerous_undergrading,learned_logistic,0.5896414342629482,0.5896414342629482,0.0,0.5841378716339592,0.5841378716339592,0.0,296.0,296.0,0.0,502.0,502.0,0.0,206.0,206.0,0.0
46,dangerous_undergrading,gated_severe_prob_mass_only,0.6752988047808764,0.6752988047808764,0.0,0.671648090026483,0.671648090026483,0.0,339.0,339.0,0.0,502.0,502.0,0.0,163.0,163.0,0.0
47,dangerous_undergrading,learned_logistic,0.5950226244343891,0.5950226244343891,0.0,0.5946413086896011,0.5946413086896011,0.0,263.0,263.0,0.0,442.0,442.0,0.0,179.0,179.0,0.0
47,dangerous_undergrading,gated_severe_prob_mass_only,0.6606334841628959,0.6606334841628959,0.0,0.6599643930725835,0.6599643930725835,0.0,292.0,292.0,0.0,442.0,442.0,0.0,150.0,150.0,0.0
48,dangerous_undergrading,learned_logistic,0.7050359712230215,0.7050359712230215,0.0,0.7028789894547082,0.7028789894547082,0.0,294.0,294.0,0.0,417.0,417.0,0.0,123.0,123.0,0.0
48,dangerous_undergrading,gated_severe_prob_mass_only,0.7482014388489209,0.7482014388489209,0.0,0.743867019342069,0.743867019342069,0.0,312.0,312.0,0.0,417.0,417.0,0.0,105.0,105.0,0.0
49,dangerous_undergrading,learned_logistic,0.6057692307692307,0.6057692307692307,0.0,0.6037368570616652,0.6037368570616652,0.0,252.0,252.0,0.0,416.0,416.0,0.0,164.0,164.0,0.0
49,dangerous_undergrading,gated_severe_prob_mass_only,0.6466346153846154,0.6466346153846154,0.0,0.6430289375302163,0.6430289375302163,0.0,269.0,269.0,0.0,416.0,416.0,0.0,147.0,147.0,0.0
0,dangerous_undergrading,learned_logistic,0.6220302375809935,0.6220302375809935,0.0,0.618218300072792,0.618218300072792,0.0,288.0,288.0,0.0,463.0,463.0,0.0,175.0,175.0,0.0
0,dangerous_undergrading,ophagent_combined,0.5658747300215983,0.5658747300215983,0.0,0.5636122779173044,0.5636122779173044,0.0,262.0,262.0,0.0,463.0,463.0,0.0,201.0,201.0,0.0
1,dangerous_undergrading,learned_logistic,0.676595744680851,0.676595744680851,0.0,0.6774620735512299,0.6774620735512299,0.0,318.0,318.0,0.0,470.0,470.0,0.0,152.0,152.0,0.0
1,dangerous_undergrading,ophagent_combined,0.6127659574468085,0.6127659574468085,0.0,0.6125935946119181,0.6125935946119181,0.0,288.0,288.0,0.0,470.0,470.0,0.0,182.0,182.0,0.0
2,dangerous_undergrading,learned_logistic,0.6496815286624203,0.6496815286624203,0.0,0.6495920615457286,0.6495920615457286,0.0,306.0,306.0,0.0,471.0,471.0,0.0,165.0,165.0,0.0
2,dangerous_undergrading,ophagent_combined,0.5987261146496815,0.5987261146496815,0.0,0.595062727359296,0.595062727359296,0.0,282.0,282.0,0.0,471.0,471.0,0.0,189.0,189.0,0.0
3,dangerous_undergrading,learned_logistic,0.6801801801801802,0.6801801801801802,0.0,0.6723267355504557,0.6723267355504557,0.0,302.0,302.0,0.0,444.0,444.0,0.0,142.0,142.0,0.0
3,dangerous_undergrading,ophagent_combined,0.5630630630630631,0.5630630630630631,0.0,0.5586174034967472,0.5586174034967472,0.0,250.0,250.0,0.0,444.0,444.0,0.0,194.0,194.0,0.0
4,dangerous_undergrading,learned_logistic,0.6227390180878553,0.6227390180878553,0.0,0.6202864051490359,0.6202864051490359,0.0,241.0,241.0,0.0,387.0,387.0,0.0,146.0,146.0,0.0
4,dangerous_undergrading,ophagent_combined,0.6098191214470284,0.6098191214470284,0.0,0.6064873679557787,0.6064873679557787,0.0,236.0,236.0,0.0,387.0,387.0,0.0,151.0,151.0,0.0
5,dangerous_undergrading,learned_logistic,0.6504629629629629,0.6504629629629629,0.0,0.6453488124560983,0.6453488124560983,0.0,281.0,281.0,0.0,432.0,432.0,0.0,151.0,151.0,0.0
5,dangerous_undergrading,ophagent_combined,0.5439814814814815,0.5439814814814815,0.0,0.5451403344160529,0.5451403344160529,0.0,235.0,235.0,0.0,432.0,432.0,0.0,197.0,197.0,0.0
6,dangerous_undergrading,learned_logistic,0.6008869179600886,0.6008869179600886,0.0,0.6003488566963469,0.6003488566963469,0.0,271.0,271.0,0.0,451.0,451.0,0.0,180.0,180.0,0.0
6,dangerous_undergrading,ophagent_combined,0.5476718403547672,0.5476718403547672,0.0,0.5455383241166974,0.5455383241166974,0.0,247.0,247.0,0.0,451.0,451.0,0.0,204.0,204.0,0.0
7,dangerous_undergrading,learned_logistic,0.6517857142857143,0.6517857142857143,0.0,0.6475795648248601,0.6475795648248601,0.0,292.0,292.0,0.0,448.0,448.0,0.0,156.0,156.0,0.0
7,dangerous_undergrading,ophagent_combined,0.5513392857142857,0.5513392857142857,0.0,0.5443534236586637,0.5443534236586637,0.0,247.0,247.0,0.0,448.0,448.0,0.0,201.0,201.0,0.0
8,dangerous_undergrading,learned_logistic,0.6361556064073226,0.6361556064073226,0.0,0.6274854660984879,0.6274854660984879,0.0,278.0,278.0,0.0,437.0,437.0,0.0,159.0,159.0,0.0
8,dangerous_undergrading,ophagent_combined,0.5949656750572082,0.5949656750572082,0.0,0.5926578067813836,0.5926578067813836,0.0,260.0,260.0,0.0,437.0,437.0,0.0,177.0,177.0,0.0
9,dangerous_undergrading,learned_logistic,0.6276150627615062,0.6276150627615062,0.0,0.6279654675551797,0.6279654675551797,0.0,300.0,300.0,0.0,478.0,478.0,0.0,178.0,178.0,0.0
9,dangerous_undergrading,ophagent_combined,0.5648535564853556,0.5648535564853556,0.0,0.5608328077403398,0.5608328077403398,0.0,270.0,270.0,0.0,478.0,478.0,0.0,208.0,208.0,0.0
10,dangerous_undergrading,learned_logistic,0.6549295774647887,0.6549295774647887,0.0,0.650269497379745,0.650269497379745,0.0,279.0,279.0,0.0,426.0,426.0,0.0,147.0,147.0,0.0
10,dangerous_undergrading,ophagent_combined,0.5774647887323944,0.5774647887323944,0.0,0.5675705682262263,0.5675705682262263,0.0,246.0,246.0,0.0,426.0,426.0,0.0,180.0,180.0,0.0
11,dangerous_undergrading,learned_logistic,0.6905940594059405,0.6905940594059405,0.0,0.6859062137412542,0.6859062137412542,0.0,279.0,279.0,0.0,404.0,404.0,0.0,125.0,125.0,0.0
11,dangerous_undergrading,ophagent_combined,0.5693069306930693,0.5693069306930693,0.0,0.5656073689525319,0.5656073689525319,0.0,230.0,230.0,0.0,404.0,404.0,0.0,174.0,174.0,0.0
12,dangerous_undergrading,learned_logistic,0.6821515892420538,0.6821515892420538,0.0,0.6781784846733337,0.6781784846733337,0.0,279.0,279.0,0.0,409.0,409.0,0.0,130.0,130.0,0.0
12,dangerous_undergrading,ophagent_combined,0.6381418092909535,0.6381418092909535,0.0,0.6290022075627945,0.6290022075627945,0.0,261.0,261.0,0.0,409.0,409.0,0.0,148.0,148.0,0.0
13,dangerous_undergrading,learned_logistic,0.6591928251121076,0.6591928251121076,0.0,0.659771446029345,0.659771446029345,0.0,294.0,294.0,0.0,446.0,446.0,0.0,152.0,152.0,0.0
13,dangerous_undergrading,ophagent_combined,0.5874439461883408,0.5874439461883408,0.0,0.5886117430020258,0.5886117430020258,0.0,262.0,262.0,0.0,446.0,446.0,0.0,184.0,184.0,0.0
14,dangerous_undergrading,learned_logistic,0.5899122807017544,0.5899122807017544,0.0,0.586478798054229,0.586478798054229,0.0,269.0,269.0,0.0,456.0,456.0,0.0,187.0,187.0,0.0
14,dangerous_undergrading,ophagent_combined,0.543859649122807,0.543859649122807,0.0,0.5401182408916267,0.5401182408916267,0.0,248.0,248.0,0.0,456.0,456.0,0.0,208.0,208.0,0.0
15,dangerous_undergrading,learned_logistic,0.5736434108527132,0.5736434108527132,0.0,0.5695960051604173,0.5695960051604173,0.0,296.0,296.0,0.0,516.0,516.0,0.0,220.0,220.0,0.0
15,dangerous_undergrading,ophagent_combined,0.5348837209302325,0.5348837209302325,0.0,0.5333663080820409,0.5333663080820409,0.0,276.0,276.0,0.0,516.0,516.0,0.0,240.0,240.0,0.0
16,dangerous_undergrading,learned_logistic,0.6208425720620843,0.6208425720620843,0.0,0.6232454992556867,0.6232454992556867,0.0,280.0,280.0,0.0,451.0,451.0,0.0,171.0,171.0,0.0
16,dangerous_undergrading,ophagent_combined,0.6186252771618626,0.6186252771618626,0.0,0.6211196610953793,0.6211196610953793,0.0,279.0,279.0,0.0,451.0,451.0,0.0,172.0,172.0,0.0
17,dangerous_undergrading,learned_logistic,0.6741071428571429,0.6741071428571429,0.0,0.67493543899546,0.67493543899546,0.0,302.0,302.0,0.0,448.0,448.0,0.0,146.0,146.0,0.0
17,dangerous_undergrading,ophagent_combined,0.5625,0.5625,0.0,0.561126855204063,0.561126855204063,0.0,252.0,252.0,0.0,448.0,448.0,0.0,196.0,196.0,0.0
18,dangerous_undergrading,learned_logistic,0.7073732718894009,0.7073732718894009,0.0,0.7008670642844209,0.7008670642844209,0.0,307.0,307.0,0.0,434.0,434.0,0.0,127.0,127.0,0.0
18,dangerous_undergrading,ophagent_combined,0.576036866359447,0.576036866359447,0.0,0.5754394628836521,0.5754394628836521,0.0,250.0,250.0,0.0,434.0,434.0,0.0,184.0,184.0,0.0
19,dangerous_undergrading,learned_logistic,0.632420091324201,0.632420091324201,0.0,0.6310723735562851,0.6310723735562851,0.0,277.0,277.0,0.0,438.0,438.0,0.0,161.0,161.0,0.0
19,dangerous_undergrading,ophagent_combined,0.5593607305936074,0.5593607305936074,0.0,0.5562723504542608,0.5562723504542608,0.0,245.0,245.0,0.0,438.0,438.0,0.0,193.0,193.0,0.0
20,dangerous_undergrading,learned_logistic,0.6305418719211823,0.6305418719211823,0.0,0.6267044100974356,0.6267044100974356,0.0,256.0,256.0,0.0,406.0,406.0,0.0,150.0,150.0,0.0
20,dangerous_undergrading,ophagent_combined,0.5812807881773399,0.5812807881773399,0.0,0.5682023305815699,0.5682023305815699,0.0,236.0,236.0,0.0,406.0,406.0,0.0,170.0,170.0,0.0
21,dangerous_undergrading,learned_logistic,0.7195121951219512,0.7195121951219512,0.0,0.7194895946905513,0.7194895946905513,0.0,295.0,295.0,0.0,410.0,410.0,0.0,115.0,115.0,0.0
21,dangerous_undergrading,ophagent_combined,0.6341463414634146,0.6341463414634146,0.0,0.6309978279667353,0.6309978279667353,0.0,260.0,260.0,0.0,410.0,410.0,0.0,150.0,150.0,0.0
22,dangerous_undergrading,learned_logistic,0.6871794871794872,0.6871794871794872,0.0,0.6817008232183519,0.6817008232183519,0.0,268.0,268.0,0.0,390.0,390.0,0.0,122.0,122.0,0.0
22,dangerous_undergrading,ophagent_combined,0.617948717948718,0.617948717948718,0.0,0.6085749072685175,0.6085749072685175,0.0,241.0,241.0,0.0,390.0,390.0,0.0,149.0,149.0,0.0
23,dangerous_undergrading,learned_logistic,0.610909090909091,0.610909090909091,0.0,0.6169766072347312,0.6169766072347312,0.0,336.0,336.0,0.0,550.0,550.0,0.0,214.0,214.0,0.0
23,dangerous_undergrading,ophagent_combined,0.5490909090909091,0.5490909090909091,0.0,0.546967782150951,0.546967782150951,0.0,302.0,302.0,0.0,550.0,550.0,0.0,248.0,248.0,0.0
