seed,target,target_role,fold,feature,standardized_coefficient,abs_standardized_coefficient,sign,train_records,test_records,train_positive_records,test_positive_records,train_unique_images,test_unique_images
45,vision_threatening_dr_miss,primary,4,top2_confidence,0.14342584467487463,0.14342584467487463,1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,4,severe_prob_mass,-1.2127476326365187,1.2127476326365187,-1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,4,expected_grade,1.2615651695533183,1.2615651695533183,1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,4,expected_gap,0.3379774623487637,0.3379774623487637,1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,4,top2_more_severe,-0.0900284934044892,0.0900284934044892,-1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,4,pred_le_2,1.5672204903235867,1.5672204903235867,1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,4,gated_severe_prob_mass,0.5456026467931816,0.5456026467931816,1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,4,top2_more_severe_conf,0.2802907453047043,0.2802907453047043,1,5268,1332,312,79,878,222
45,vision_threatening_dr_miss,primary,5,confidence,-0.2333623279317893,0.2333623279317893,-1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,margin,-0.1158072366482613,0.1158072366482613,-1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,entropy_norm,-0.3750503968957921,0.3750503968957921,-1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,pred_grade,1.0228194421084815,1.0228194421084815,1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,top2_grade,0.009807701596070004,0.009807701596070004,1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,top2_confidence,-0.08606426668640378,0.08606426668640378,-1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,severe_prob_mass,-1.2521525826217346,1.2521525826217346,-1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,expected_grade,1.3013834806741165,1.3013834806741165,1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,expected_gap,0.5114016566858679,0.5114016566858679,1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,top2_more_severe,-0.12901220878067474,0.12901220878067474,-1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,pred_le_2,1.494864687289076,1.494864687289076,1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,gated_severe_prob_mass,0.39883629771080753,0.39883629771080753,1,5286,1314,312,79,881,219
45,vision_threatening_dr_miss,primary,5,top2_more_severe_conf,0.34244353486850476,0.34244353486850476,1,5286,1314,312,79,881,219
45,dangerous_undergrading,secondary,1,confidence,0.23444551342539904,0.23444551342539904,1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,margin,-0.0047713156423988485,0.0047713156423988485,-1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,entropy_norm,-0.04567019439965593,0.04567019439965593,-1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,pred_grade,0.8622121132116293,0.8622121132116293,1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,top2_grade,-0.2550943168208972,0.2550943168208972,-1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,top2_confidence,0.4020064092579382,0.4020064092579382,1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,severe_prob_mass,-1.1523037182881484,1.1523037182881484,-1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,expected_grade,1.2960270499186237,1.2960270499186237,1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,expected_gap,1.0185849343829496,1.0185849343829496,1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,top2_more_severe,0.20356847880769902,0.20356847880769902,1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,pred_le_2,1.2636982210835102,1.2636982210835102,1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,gated_severe_prob_mass,0.3234434628948733,0.3234434628948733,1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,1,top2_more_severe_conf,0.08215476099976997,0.08215476099976997,1,5292,1308,346,84,882,218
45,dangerous_undergrading,secondary,2,confidence,0.064981789738992,0.064981789738992,1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,margin,-0.05002875800341818,0.05002875800341818,-1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,entropy_norm,-0.20868482463440619,0.20868482463440619,-1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,pred_grade,0.820118036814748,0.820118036814748,1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,top2_grade,-0.17266903867092842,0.17266903867092842,-1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,top2_confidence,0.23810741296020507,0.23810741296020507,1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,severe_prob_mass,-1.134204249299358,1.134204249299358,-1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,expected_grade,1.204247400675222,1.204247400675222,1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,expected_gap,0.865074137984465,0.865074137984465,1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,top2_more_severe,0.10645192878946137,0.10645192878946137,1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,pred_le_2,1.2888522906901085,1.2888522906901085,1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,gated_severe_prob_mass,0.3569020764082084,0.3569020764082084,1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,2,top2_more_severe_conf,0.2104832292963749,0.2104832292963749,1,5286,1314,380,50,881,219
45,dangerous_undergrading,secondary,3,confidence,0.07463314665499647,0.07463314665499647,1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,margin,0.008369576303224442,0.008369576303224442,1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,entropy_norm,-0.09721573080862748,0.09721573080862748,-1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,pred_grade,0.7905679499860074,0.7905679499860074,1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,top2_grade,-0.16297702174560932,0.16297702174560932,-1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,top2_confidence,0.10183605492366976,0.10183605492366976,1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,severe_prob_mass,-1.0895443098877642,1.0895443098877642,-1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,expected_grade,1.0968029445409682,1.0968029445409682,1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,expected_gap,0.6632750251271549,0.6632750251271549,1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,top2_more_severe,0.05895033205976884,0.05895033205976884,1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,pred_le_2,1.2912296140651132,1.2912296140651132,1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,gated_severe_prob_mass,0.39498949350425444,0.39498949350425444,1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,3,top2_more_severe_conf,0.2706732172785749,0.2706732172785749,1,5262,1338,327,103,877,223
45,dangerous_undergrading,secondary,4,confidence,0.5037822522552032,0.5037822522552032,1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,margin,0.11224489345220949,0.11224489345220949,1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,entropy_norm,-0.11634266637982013,0.11634266637982013,-1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,pred_grade,0.736472630368275,0.736472630368275,1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,top2_grade,-0.11025838830281477,0.11025838830281477,-1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,top2_confidence,0.5377097991531481,0.5377097991531481,1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,severe_prob_mass,-1.052606816532308,1.052606816532308,-1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,expected_grade,1.1563917713553482,1.1563917713553482,1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,expected_gap,1.0331462538606422,1.0331462538606422,1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,top2_more_severe,0.09545692429746429,0.09545692429746429,1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,pred_le_2,1.196800216162003,1.196800216162003,1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,gated_severe_prob_mass,0.5075488230699329,0.5075488230699329,1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,4,top2_more_severe_conf,0.10563477637908221,0.10563477637908221,1,5274,1326,318,112,879,221
45,dangerous_undergrading,secondary,5,confidence,-0.18907608737864495,0.18907608737864495,-1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,margin,-0.11937034946827411,0.11937034946827411,-1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,entropy_norm,-0.3097265350376233,0.3097265350376233,-1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,pred_grade,0.8134705415726062,0.8134705415726062,1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,top2_grade,-0.15843302828613248,0.15843302828613248,-1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,top2_confidence,-0.002928820801792651,0.002928820801792651,-1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,severe_prob_mass,-1.137591807548339,1.137591807548339,-1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,expected_grade,1.1602167794272895,1.1602167794272895,1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,expected_gap,0.7822040397620805,0.7822040397620805,1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,top2_more_severe,0.011911384397399962,0.011911384397399962,1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,pred_le_2,1.3266510494632981,1.3266510494632981,1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,gated_severe_prob_mass,0.35701527458136484,0.35701527458136484,1,5286,1314,349,81,881,219
45,dangerous_undergrading,secondary,5,top2_more_severe_conf,0.1981389412979447,0.1981389412979447,1,5286,1314,349,81,881,219
46,large_undergrading,primary,1,confidence,-0.1699490851232077,0.1699490851232077,-1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,margin,-0.05353860271586982,0.05353860271586982,-1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,entropy_norm,0.05821888544808249,0.05821888544808249,1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,pred_grade,0.6607553441325558,0.6607553441325558,1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,top2_grade,-0.15385410367251554,0.15385410367251554,-1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,top2_confidence,-0.14215790654304053,0.14215790654304053,-1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,severe_prob_mass,-1.1840730011447147,1.1840730011447147,-1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,expected_grade,1.0790501554054928,1.0790501554054928,1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,expected_gap,1.046827105021432,1.046827105021432,1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,top2_more_severe,-0.03927370957119646,0.03927370957119646,-1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,pred_le_2,1.1347531237939346,1.1347531237939346,1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,gated_severe_prob_mass,-0.025955562193800543,0.025955562193800543,-1,5280,1320,216,47,880,220
46,large_undergrading,primary,1,top2_more_severe_conf,0.4723510951715751,0.4723510951715751,1,5280,1320,216,47,880,220
46,large_undergrading,primary,2,confidence,-0.2118184156586943,0.2118184156586943,-1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,margin,-0.1298534786694145,0.1298534786694145,-1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,entropy_norm,-0.27671478299062563,0.27671478299062563,-1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,pred_grade,0.647396944446631,0.647396944446631,1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,top2_grade,0.043912409525474365,0.043912409525474365,1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,top2_confidence,-0.011853590740642087,0.011853590740642087,-1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,severe_prob_mass,-1.186391625208964,1.186391625208964,-1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,expected_grade,0.9931069129535022,0.9931069129535022,1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,expected_gap,0.8299238317752241,0.8299238317752241,1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,top2_more_severe,-0.11456110414042141,0.11456110414042141,-1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,pred_le_2,1.2444241885463954,1.2444241885463954,1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,gated_severe_prob_mass,0.09510675179706382,0.09510675179706382,1,5274,1326,220,43,879,221
46,large_undergrading,primary,2,top2_more_severe_conf,0.36818825139193606,0.36818825139193606,1,5274,1326,220,43,879,221
46,large_undergrading,primary,3,confidence,-0.13741908078651216,0.13741908078651216,-1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,margin,-0.15015810427086337,0.15015810427086337,-1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,entropy_norm,-0.5247476578010285,0.5247476578010285,-1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,pred_grade,0.42773597666358076,0.42773597666358076,1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,top2_grade,-0.05728957395526591,0.05728957395526591,-1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,top2_confidence,0.1634273857853695,0.1634273857853695,1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,severe_prob_mass,-0.9765371035664999,0.9765371035664999,-1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,expected_grade,0.833889412681377,0.833889412681377,1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,expected_gap,1.0612060648590538,1.0612060648590538,1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,top2_more_severe,0.11193405996417656,0.11193405996417656,1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,pred_le_2,1.0472079888525394,1.0472079888525394,1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,gated_severe_prob_mass,0.26793257132496,0.26793257132496,1,5256,1344,175,88,876,224
46,large_undergrading,primary,3,top2_more_severe_conf,0.20092603425500588,0.20092603425500588,1,5256,1344,175,88,876,224
46,large_undergrading,primary,4,confidence,-0.03289684302340303,0.03289684302340303,-1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,margin,-0.029126505799884947,0.029126505799884947,-1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,entropy_norm,0.010497766406960322,0.010497766406960322,1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,pred_grade,0.5138964012705765,0.5138964012705765,1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,top2_grade,-0.057990630011257024,0.057990630011257024,-1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,top2_confidence,0.02133972432537444,0.02133972432537444,1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,severe_prob_mass,-1.1010579624220107,1.1010579624220107,-1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,expected_grade,0.8823484087096799,0.8823484087096799,1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,expected_gap,0.9372676617310299,0.9372676617310299,1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,top2_more_severe,-0.21576713784430157,0.21576713784430157,-1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,pred_le_2,1.146028884162662,1.146028884162662,1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,gated_severe_prob_mass,0.12726763980637257,0.12726763980637257,1,5292,1308,209,54,882,218
46,large_undergrading,primary,4,top2_more_severe_conf,0.40937193789137316,0.40937193789137316,1,5292,1308,209,54,882,218
46,large_undergrading,primary,5,confidence,0.047912662616109006,0.047912662616109006,1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,margin,-0.0064003212849464445,0.0064003212849464445,-1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,entropy_norm,-0.04605415107430655,0.04605415107430655,-1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,pred_grade,0.5693767848567722,0.5693767848567722,1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,top2_grade,-0.04202717990240618,0.04202717990240618,-1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,top2_confidence,0.09680099800756721,0.09680099800756721,1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,severe_prob_mass,-1.1696493064073585,1.1696493064073585,-1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,expected_grade,0.9418266983584552,0.9418266983584552,1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,expected_gap,0.9198786216808258,0.9198786216808258,1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,top2_more_severe,-0.1492823651593935,0.1492823651593935,-1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,pred_le_2,1.2064516595319097,1.2064516595319097,1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,gated_severe_prob_mass,0.13157427340897146,0.13157427340897146,1,5298,1302,232,31,883,217
46,large_undergrading,primary,5,top2_more_severe_conf,0.37927505709321296,0.37927505709321296,1,5298,1302,232,31,883,217
46,vision_threatening_dr_miss,primary,1,confidence,0.11509453655919927,0.11509453655919927,1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,margin,-0.035924288349651265,0.035924288349651265,-1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,entropy_norm,-0.35443850849576786,0.35443850849576786,-1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,pred_grade,1.0278539015963468,1.0278539015963468,1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,top2_grade,-0.016145270693088926,0.016145270693088926,-1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,top2_confidence,0.2836027397380829,0.2836027397380829,1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,severe_prob_mass,-1.2193480695581895,1.2193480695581895,-1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,expected_grade,1.3633412921882049,1.3633412921882049,1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,expected_gap,0.6708135844106056,0.6708135844106056,1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,top2_more_severe,-0.015894941038847574,0.015894941038847574,-1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,pred_le_2,1.4556742301864471,1.4556742301864471,1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,gated_severe_prob_mass,0.5678246582373884,0.5678246582373884,1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,1,top2_more_severe_conf,0.1473186525386495,0.1473186525386495,1,5268,1332,331,60,878,222
46,vision_threatening_dr_miss,primary,2,confidence,-0.0036943451833189845,0.0036943451833189845,-1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,margin,-0.06862314897760648,0.06862314897760648,-1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,entropy_norm,-0.44198309347296405,0.44198309347296405,-1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,pred_grade,1.002485243883945,1.002485243883945,1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,top2_grade,0.04233154995814998,0.04233154995814998,1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,top2_confidence,0.17295451171394086,0.17295451171394086,1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,severe_prob_mass,-1.1516616977789464,1.1516616977789464,-1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,expected_grade,1.3038034002181116,1.3038034002181116,1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,expected_gap,0.5746153800644862,0.5746153800644862,1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,top2_more_severe,-0.026568682248177825,0.026568682248177825,-1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,pred_le_2,1.4426468595862,1.4426468595862,1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,gated_severe_prob_mass,0.6001168015953047,0.6001168015953047,1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,2,top2_more_severe_conf,0.13381968664220067,0.13381968664220067,1,5280,1320,313,78,880,220
46,vision_threatening_dr_miss,primary,3,confidence,-0.26157876361682153,0.26157876361682153,-1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,margin,-0.1854032484700084,0.1854032484700084,-1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,entropy_norm,-0.5585574026901252,0.5585574026901252,-1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,pred_grade,1.0652984666317493,1.0652984666317493,1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,top2_grade,-0.004673546347523224,0.004673546347523224,-1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,top2_confidence,0.04965502158860675,0.04965502158860675,1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,severe_prob_mass,-1.2403494937944641,1.2403494937944641,-1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,expected_grade,1.3730031327984822,1.3730031327984822,1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,expected_gap,0.5734331689943424,0.5734331689943424,1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,top2_more_severe,0.05661944748266836,0.05661944748266836,1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,pred_le_2,1.503111607380604,1.503111607380604,1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,gated_severe_prob_mass,0.4743517201328197,0.4743517201328197,1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,3,top2_more_severe_conf,0.15926558687334902,0.15926558687334902,1,5286,1314,336,55,881,219
46,vision_threatening_dr_miss,primary,4,confidence,-0.16265382241194234,0.16265382241194234,-1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,margin,-0.07372181124607481,0.07372181124607481,-1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,entropy_norm,-0.3310842684467095,0.3310842684467095,-1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,pred_grade,0.9598493291385729,0.9598493291385729,1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,top2_grade,0.028019706450501104,0.028019706450501104,1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,top2_confidence,-0.07755096511270898,0.07755096511270898,-1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,severe_prob_mass,-1.1486311067554955,1.1486311067554955,-1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,expected_grade,1.1870165515596025,1.1870165515596025,1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,expected_gap,0.3842023825776185,0.3842023825776185,1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,top2_more_severe,-0.11075524240896031,0.11075524240896031,-1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,pred_le_2,1.4644380583130754,1.4644380583130754,1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,gated_severe_prob_mass,0.492625913459172,0.492625913459172,1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,4,top2_more_severe_conf,0.4189787501576899,0.4189787501576899,1,5292,1308,296,95,882,218
46,vision_threatening_dr_miss,primary,5,confidence,0.28766982737722907,0.28766982737722907,1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,margin,0.06237916836733196,0.06237916836733196,1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,entropy_norm,-0.20122868528529123,0.20122868528529123,-1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,pred_grade,1.3348318497097138,1.3348318497097138,1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,top2_grade,-0.1958162142852482,0.1958162142852482,-1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,top2_confidence,0.31508351844317184,0.31508351844317184,1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,severe_prob_mass,-1.2980460242916123,1.2980460242916123,-1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,expected_grade,1.7667625849046775,1.7667625849046775,1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,expected_gap,0.8825552394908488,0.8825552394908488,1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,top2_more_severe,0.00041910305486686397,0.00041910305486686397,1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,pred_le_2,1.4324598523848167,1.4324598523848167,1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,gated_severe_prob_mass,0.5401547737358,0.5401547737358,1,5274,1326,288,103,879,221
46,vision_threatening_dr_miss,primary,5,top2_more_severe_conf,0.1933223237697229,0.1933223237697229,1,5274,1326,288,103,879,221
46,dangerous_undergrading,secondary,1,confidence,-0.04100523065681998,0.04100523065681998,-1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,margin,-0.14345123183529238,0.14345123183529238,-1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,entropy_norm,-0.44898431510122483,0.44898431510122483,-1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,pred_grade,1.0033167837075285,1.0033167837075285,1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,top2_grade,-0.213895765206006,0.213895765206006,-1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,top2_confidence,0.30621503385865734,0.30621503385865734,1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,severe_prob_mass,-1.1820418220159705,1.1820418220159705,-1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,expected_grade,1.4039703783184727,1.4039703783184727,1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,expected_gap,0.8861550001028562,0.8861550001028562,1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,top2_more_severe,0.25042132333273265,0.25042132333273265,1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,pred_le_2,1.365630069364013,1.365630069364013,1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,gated_severe_prob_mass,0.43131104153853433,0.43131104153853433,1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,1,top2_more_severe_conf,0.01961392691986986,0.01961392691986986,1,5268,1332,340,90,878,222
46,dangerous_undergrading,secondary,2,confidence,0.06689486426507701,0.06689486426507701,1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,2,margin,-0.007889831227389519,0.007889831227389519,-1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,2,entropy_norm,-0.22920648765999307,0.22920648765999307,-1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,2,pred_grade,0.6917954221271735,0.6917954221271735,1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,2,top2_grade,-0.11954594657473126,0.11954594657473126,-1,5298,1302,313,117,883,217
