backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
vit_b_imagenet,ophagent_combined,vision_threatening_dr_miss,0.05,55,1045,58,16,0.27586206896551724,0.2909090909090909,5.517241379310344,42,0.04019138755980861,29.09090909090909,3.4375
vit_b_imagenet,ophagent_combined,vision_threatening_dr_miss,0.1,110,990,58,23,0.39655172413793105,0.20909090909090908,3.96551724137931,35,0.03535353535353535,20.909090909090907,4.782608695652174
vit_b_imagenet,ophagent_combined,vision_threatening_dr_miss,0.2,220,880,58,32,0.5517241379310345,0.14545454545454545,2.758620689655172,26,0.029545454545454545,14.545454545454545,6.875
vit_b_imagenet,ophagent_combined,vision_threatening_dr_miss,0.3,330,770,58,36,0.6206896551724138,0.10909090909090909,2.0689655172413794,22,0.02857142857142857,10.909090909090908,9.166666666666668
vit_b_imagenet,ophagent_combined,high_confidence_vision_threatening_miss,0.05,55,1045,37,2,0.05405405405405406,0.03636363636363636,1.081081081081081,35,0.03349282296650718,3.6363636363636362,27.5
vit_b_imagenet,ophagent_combined,high_confidence_vision_threatening_miss,0.1,110,990,37,6,0.16216216216216217,0.05454545454545454,1.6216216216216215,31,0.031313131313131314,5.454545454545454,18.333333333333336
vit_b_imagenet,ophagent_combined,high_confidence_vision_threatening_miss,0.2,220,880,37,12,0.32432432432432434,0.05454545454545454,1.6216216216216215,25,0.028409090909090908,5.454545454545454,18.333333333333336
vit_b_imagenet,ophagent_combined,high_confidence_vision_threatening_miss,0.3,330,770,37,15,0.40540540540540543,0.045454545454545456,1.3513513513513513,22,0.02857142857142857,4.545454545454546,22.0
vit_b_imagenet,severe_prob_mass_only,general_error,0.05,55,1045,200,19,0.095,0.34545454545454546,1.9,181,0.17320574162679425,34.54545454545455,2.8947368421052633
vit_b_imagenet,severe_prob_mass_only,general_error,0.1,110,990,200,53,0.265,0.4818181818181818,2.65,147,0.1484848484848485,48.18181818181818,2.0754716981132075
vit_b_imagenet,severe_prob_mass_only,general_error,0.2,220,880,200,97,0.485,0.4409090909090909,2.425,103,0.11704545454545455,44.09090909090909,2.268041237113402
vit_b_imagenet,severe_prob_mass_only,general_error,0.3,330,770,200,132,0.66,0.4,2.2,68,0.08831168831168831,40.0,2.5
